"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2002,156274,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",142944,91.4701,13330,8.5299,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=112855;Evangélica o Protestante=16693;Testigos de Jehová=2524;Judaica=76;Mormón=1997;Musulmana=205;Ortodoxa=44;Otro religión o credo=8550;Ninguna religión, ateo o agnóstico=13330;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1101","1101","IQUIQUE",2024,161992,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",121746,75.1556,38582,23.8172,,,,2288.6387,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;change_withheld_2004_reclassification_parent_2002_combines_later_child;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=97841;Evangélica o Protestante=15635;Testigos de Jehová=1383;Judaica=213;Mormón=1174;Musulmana=753;Ortodoxa=0;Otro religión o credo=4597;Ninguna religión, ateo o agnóstico=38582;No declara religión=1664"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2002,,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",,,,,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;no_2002_commune_data_created_2004_or_bcn_gap"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:1107","1107","ALTO HOSPICIO",2024,105922,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",80134,75.6538,25090,23.6872,,,,574.1638,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN DE TARAPACÁ;source_categories_verbatim=Católica=55976;Evangélica o Protestante=19142;Testigos de Jehová=990;Judaica=134;Mormón=1013;Musulmana=100;Ortodoxa=0;Otro religión o credo=2702;Ninguna religión, ateo o agnóstico=25090;No declara religión=698"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13112","13112","LA PINTANA",2002,134735,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",121314,90.039,13421,9.961,,,,30.5256,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=77931;Evangélica o Protestante=32098;Testigos de Jehová=1706;Judaica=46;Mormón=1217;Musulmana=16;Ortodoxa=837;Otro religión o credo=7463;Ninguna religión, ateo o agnóstico=13421;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13112","13112","LA PINTANA",2024,139681,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",94919,67.9541,43853,31.3951,,,,30.5256,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=54814;Evangélica o Protestante=35464;Testigos de Jehová=939;Judaica=180;Mormón=649;Musulmana=76;Ortodoxa=532;Otro religión o credo=2237;Ninguna religión, ateo o agnóstico=43853;No declara religión=909"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13113","13113","LA REINA",2002,75145,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",63383,84.3476,11762,15.6524,,,,23.3909,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=51770;Evangélica o Protestante=4664;Testigos de Jehová=571;Judaica=469;Mormón=467;Musulmana=37;Ortodoxa=147;Otro religión o credo=5258;Ninguna religión, ateo o agnóstico=11762;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13113","13113","LA REINA",2024,75213,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",48580,64.5899,25987,34.5512,,,,23.3909,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=39843;Evangélica o Protestante=4487;Testigos de Jehová=334;Judaica=395;Mormón=308;Musulmana=0;Ortodoxa=143;Otro religión o credo=3004;Ninguna religión, ateo o agnóstico=25987;No declara religión=646"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13114","13114","LAS CONDES",2002,201755,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",178917,88.6803,22838,11.3197,,,,99.1701,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=153013;Evangélica o Protestante=8770;Testigos de Jehová=1063;Judaica=4321;Mormón=678;Musulmana=149;Ortodoxa=688;Otro religión o credo=10235;Ninguna religión, ateo o agnóstico=22838;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13114","13114","LAS CONDES",2024,254303,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",180619,71.0251,71172,27.9871,,,,99.1701,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=158159;Evangélica o Protestante=9544;Testigos de Jehová=873;Judaica=3467;Mormón=618;Musulmana=260;Ortodoxa=881;Otro religión o credo=6817;Ninguna religión, ateo o agnóstico=71172;No declara religión=2512"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13115","13115","LO BARNECHEA",2002,53652,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",49599,92.4458,4053,7.5542,,,,1023.5437,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=40809;Evangélica o Protestante=4494;Testigos de Jehová=258;Judaica=847;Mormón=225;Musulmana=27;Ortodoxa=92;Otro religión o credo=2847;Ninguna religión, ateo o agnóstico=4053;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13115","13115","LO BARNECHEA",2024,89978,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",71875,79.8806,16698,18.5579,,,,1023.5437,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=62343;Evangélica o Protestante=5058;Testigos de Jehová=209;Judaica=2723;Mormón=209;Musulmana=80;Ortodoxa=199;Otro religión o credo=963;Ninguna religión, ateo o agnóstico=16698;No declara religión=1405"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13116","13116","LO ESPEJO",2002,82685,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",74635,90.2643,8050,9.7357,,,,8.1136,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=52106;Evangélica o Protestante=17452;Testigos de Jehová=991;Judaica=28;Mormón=784;Musulmana=14;Ortodoxa=10;Otro religión o credo=3250;Ninguna religión, ateo o agnóstico=8050;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13116","13116","LO ESPEJO",2024,71890,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",47810,66.5044,23669,32.9239,,,,8.1136,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=29248;Evangélica o Protestante=16336;Testigos de Jehová=622;Judaica=106;Mormón=331;Musulmana=0;Ortodoxa=0;Otro religión o credo=1053;Ninguna religión, ateo o agnóstico=23669;No declara religión=411"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13117","13117","LO PRADO",2002,79539,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",71840,90.3205,7699,9.6795,,,,6.5591,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=53080;Evangélica o Protestante=13491;Testigos de Jehová=1001;Judaica=32;Mormón=604;Musulmana=12;Ortodoxa=34;Otro religión o credo=3586;Ninguna religión, ateo o agnóstico=7699;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13117","13117","LO PRADO",2024,76966,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",55501,72.1111,21003,27.2887,,,,6.5591,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=39030;Evangélica o Protestante=13065;Testigos de Jehová=600;Judaica=112;Mormón=387;Musulmana=57;Ortodoxa=0;Otro religión o credo=2205;Ninguna religión, ateo o agnóstico=21003;No declara religión=462"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13118","13118","MACUL",2002,88322,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",77722,87.9985,10600,12.0015,,,,12.8475,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=61281;Evangélica o Protestante=9136;Testigos de Jehová=1086;Judaica=94;Mormón=792;Musulmana=32;Ortodoxa=79;Otro religión o credo=5222;Ninguna religión, ateo o agnóstico=10600;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13118","13118","MACUL",2024,105819,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",70919,67.0192,34055,32.1823,,,,12.8475,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=55295;Evangélica o Protestante=10494;Testigos de Jehová=866;Judaica=153;Mormón=703;Musulmana=86;Ortodoxa=82;Otro religión o credo=3158;Ninguna religión, ateo o agnóstico=34055;No declara religión=845"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13119","13119","MAIPÚ",2002,339982,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",305745,89.9298,34237,10.0702,,,,137.57,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=241383;Evangélica o Protestante=39227;Testigos de Jehová=4221;Judaica=130;Mormón=3253;Musulmana=64;Ortodoxa=113;Otro religión o credo=17354;Ninguna religión, ateo o agnóstico=34237;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13119","13119","MAIPÚ",2024,422663,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",290740,68.7877,129634,30.6708,,,,137.57,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=220815;Evangélica o Protestante=49567;Testigos de Jehová=3381;Judaica=492;Mormón=2574;Musulmana=233;Ortodoxa=223;Otro religión o credo=13455;Ninguna religión, ateo o agnóstico=129634;No declara religión=2289"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13120","13120","ÑUÑOA",2002,134452,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",111399,82.8541,23053,17.1459,,,,16.8779,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=92849;Evangélica o Protestante=6668;Testigos de Jehová=1119;Judaica=772;Mormón=607;Musulmana=103;Ortodoxa=380;Otro religión o credo=8901;Ninguna religión, ateo o agnóstico=23053;No declara religión=0"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13120","13120","ÑUÑOA",2024,210329,"2024 National Census of Chile (INE, question 31), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r. Affiliation = total_r - Ninguna - 'No declara religion'.",123812,58.8659,84672,40.2569,,,,16.8779,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=102633;Evangélica o Protestante=9588;Testigos de Jehová=1002;Judaica=601;Mormón=669;Musulmana=262;Ortodoxa=440;Otro religión o credo=8617;Ninguna religión, ateo o agnóstico=84672;No declara religión=1845"
"CL","cl-commune-2024-ine-dpa","commune","cl-commune-2024-ine-dpa:13121","13121","PEDRO AGUIRRE CERDA",2002,88360,"2002 National Census of Chile (INE), population aged 15+, disseminated as BCN Estadisticas Territoriales theme 101 'Religion Declarada' at commune level. Denominator is the printed commune total_r ('Poblacion total en encuesta Religion'). Affiliation = total_r - Ninguna (no 'No declara' line in 2002).",80022,90.5636,8338,9.4364,,,,8.7752,,,"cl-bcn-estadisticas-territoriales-101-religion-declarada-comuna|ine-dpa-censal-comunas-simp16r","census_affiliation;aged_15_plus_universe;single_select_reported_religion;bcn_harmonised_ten_category_frame;religious_affiliation_percent_is_total_minus_none_minus_no_declara;no_religion_percent_is_ninguna_line_only;no_declara_residual_in_denominator_neither_slot_2024_only;shares_over_total_r_ine_headline_uses_responder_base_no_declara_excluded;shares_need_not_sum_to_100;single_current_346_commune_frame_2002_recoded_by_cut_then_name;census_licence_cc_by_sa_4_0;source_region=REGIÓN METROPOLITANA DE SANTIAGO;source_categories_verbatim=Católica=57999;Evangélica o Protestante=14613;Testigos de Jehová=900;Judaica=14;Mormón=832;Musulmana=12;Ortodoxa=19;Otro religión o credo=5633;Ninguna religión, ateo o agnóstico=8338;No declara religión=0"
