"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:aua-vaimauga-2","aua-vaimauga-2","Vaimauga 2",2021,5721,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",5717,99.9301,4,0.0699,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Apia Urban Area;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=3005;METHODIST=277;ROMAN CATHOLIC=443;LATTER  DAY SAINTS=650;ASSEMBLY OF GOD=404;SEVENTH DAYS ADVENTIST=113;ASO FITU  (SISDAC)=37;JEHOVAHS WITNESS=89;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=29;BAHAI=24;VOICE OF CHRIST=53;WORSHIP CENTRE=238;NAZARENE=13;BIBLE STUDY=1;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=76;PABTISM=23;PEACE CHAPEL=56;SAMOA EVANGELISM=9;POROTESANO=13;ANGLICAN CHURCH=8;ELIM CHURCH=15;CHRISTIAN FELLOWSHIP=47;MUSLIM=1;OTHER CHURCHES=93;NO RELIGION=4]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-gagaemauga-2","sav-gagaemauga-2","Gagaemauga 2",2021,1717,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1717,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=685;METHODIST=151;ROMAN CATHOLIC=103;LATTER  DAY SAINTS=306;ASSEMBLY OF GOD=178;SEVENTH DAYS ADVENTIST=66;ASO FITU  (SISDAC)=28;JEHOVAHS WITNESS=1;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=26;VOICE OF CHRIST=149;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=1;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=23;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-gagaifomauga-1","sav-gagaifomauga-1","Gagaifomauga 1",2021,1398,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1398,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=190;METHODIST=385;ROMAN CATHOLIC=648;LATTER  DAY SAINTS=169;ASSEMBLY OF GOD=5;SEVENTH DAYS ADVENTIST=0;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=1;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-gagaifomauga-2","sav-gagaifomauga-2","Gagaifomauga 2",2021,1935,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1935,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=843;METHODIST=289;ROMAN CATHOLIC=187;LATTER  DAY SAINTS=310;ASSEMBLY OF GOD=226;SEVENTH DAYS ADVENTIST=62;ASO FITU  (SISDAC)=3;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=9;NAZARENE=0;BIBLE STUDY=2;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=4;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-gagaifomauga-3","sav-gagaifomauga-3","Gagaifomauga 3",2021,1464,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1464,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=679;METHODIST=272;ROMAN CATHOLIC=57;LATTER  DAY SAINTS=45;ASSEMBLY OF GOD=250;SEVENTH DAYS ADVENTIST=12;ASO FITU  (SISDAC)=54;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=42;VOICE OF CHRIST=0;WORSHIP CENTRE=53;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-vaisigano-1","sav-vaisigano-1","Vaisigano 1",2021,2099,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",2099,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=661;METHODIST=583;ROMAN CATHOLIC=180;LATTER  DAY SAINTS=369;ASSEMBLY OF GOD=63;SEVENTH DAYS ADVENTIST=137;ASO FITU  (SISDAC)=19;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=1;VOICE OF CHRIST=0;WORSHIP CENTRE=4;NAZARENE=0;BIBLE STUDY=8;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=74;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-vaisigano-2","sav-vaisigano-2","Vaisigano 2",2021,1661,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1661,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=465;METHODIST=160;ROMAN CATHOLIC=441;LATTER  DAY SAINTS=277;ASSEMBLY OF GOD=203;SEVENTH DAYS ADVENTIST=6;ASO FITU  (SISDAC)=20;JEHOVAHS WITNESS=8;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=3;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=67;NAZARENE=0;BIBLE STUDY=9;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=2;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-falealupo","sav-falealupo","Falealupo",2021,1106,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1106,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=247;METHODIST=4;ROMAN CATHOLIC=392;LATTER  DAY SAINTS=179;ASSEMBLY OF GOD=22;SEVENTH DAYS ADVENTIST=10;ASO FITU  (SISDAC)=18;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=1;VOICE OF CHRIST=0;WORSHIP CENTRE=27;NAZARENE=0;BIBLE STUDY=192;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=6;MUSLIM=0;OTHER CHURCHES=8;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-alataua-i-sisifo","sav-alataua-i-sisifo","Alataua i Sisifo",2021,1891,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1891,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=68;METHODIST=816;ROMAN CATHOLIC=72;LATTER  DAY SAINTS=611;ASSEMBLY OF GOD=132;SEVENTH DAYS ADVENTIST=0;ASO FITU  (SISDAC)=4;JEHOVAHS WITNESS=1;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=89;BIBLE STUDY=6;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=92;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-salega-1","sav-salega-1","Salega 1",2021,2139,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",2139,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=287;METHODIST=694;ROMAN CATHOLIC=51;LATTER  DAY SAINTS=776;ASSEMBLY OF GOD=211;SEVENTH DAYS ADVENTIST=53;ASO FITU  (SISDAC)=11;JEHOVAHS WITNESS=30;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=4;MUSLIM=0;OTHER CHURCHES=22;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-salega-2","sav-salega-2","Salega 2",2021,1445,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1445,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=161;METHODIST=690;ROMAN CATHOLIC=2;LATTER  DAY SAINTS=192;ASSEMBLY OF GOD=375;SEVENTH DAYS ADVENTIST=0;ASO FITU  (SISDAC)=20;JEHOVAHS WITNESS=0;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=5;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=0;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-palauli-1","sav-palauli-1","Palauli 1",2021,3451,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3451,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=759;METHODIST=1162;ROMAN CATHOLIC=291;LATTER  DAY SAINTS=467;ASSEMBLY OF GOD=370;SEVENTH DAYS ADVENTIST=198;ASO FITU  (SISDAC)=1;JEHOVAHS WITNESS=80;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=10;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=0;VOICE OF CHRIST=0;WORSHIP CENTRE=20;NAZARENE=10;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=8;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=75;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-palauli-2","sav-palauli-2","Palauli 2",2021,3068,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",3068,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=819;METHODIST=1083;ROMAN CATHOLIC=111;LATTER  DAY SAINTS=789;ASSEMBLY OF GOD=6;SEVENTH DAYS ADVENTIST=156;ASO FITU  (SISDAC)=0;JEHOVAHS WITNESS=3;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=0;BAHAI=63;VOICE OF CHRIST=0;WORSHIP CENTRE=0;NAZARENE=38;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=0;PABTISM=0;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
"WS","ws-constituency-2021-boundary-pending","constituency","ws-constituency-2021-boundary-pending:sav-satupaitea","sav-satupaitea","Satupaitea",2021,1819,"SBS 2021 Census Table 2 total resident population for the constituency-district (the row's TOTAL column). The 2021 census enumerates the whole resident population of Samoa and partitions it at four nested levels: the nation, four statistical regions (Apia Urban Area, North West Upolu, Rest of Upolu, Savaii), 51 constituency-districts (the 2021 Faipule/electoral districts), and 339 villages. This product ships the 51 constituency-districts as the primary level, the finest level a future licensed boundary layer or published concordance will plausibly match. The four statistical regions ride this manifest as recorded roll-up context, and the 339-village detail is preserved in the git-ignored raw cache and documented as the deeper route; neither ships as product rows. Every level reconciles exactly on the cached workbook, with no value allocated, inferred, rounded, or tuned.",1819,100,0,0,,,,,,,"sbs-census-2021-table2-religion-constituency","census_religion_2021_verbatim_frame;26_category_partition;real_no_religion_category;ordinary_two_slot_semantics;religious_affiliation_percent=any_of_25_affiliation_categories;no_religion_percent=no_religion_share;exact_complements;exact_printed_counts;no_small_cell_suppression;primary_level=constituency;region=Savaii;categories_verbatim[CONGREGATIONAL CHRISTIAN CHURCH OF SAMOA=28;METHODIST=1140;ROMAN CATHOLIC=11;LATTER  DAY SAINTS=300;ASSEMBLY OF GOD=144;SEVENTH DAYS ADVENTIST=62;ASO FITU  (SISDAC)=27;JEHOVAHS WITNESS=6;CONGREGATIONAL CHRISTIAN CHURCH OF JESUS IN SAMOA  (EFIS)=0;AMAZING LOVE CHRISTIAN CHURCH=9;BAHAI=7;VOICE OF CHRIST=7;WORSHIP CENTRE=29;NAZARENE=20;BIBLE STUDY=0;FIRST FULL GOSPEL PENTECOSTAL CHURCH IN SAMOA=22;PABTISM=7;PEACE CHAPEL=0;SAMOA EVANGELISM=0;POROTESANO=0;ANGLICAN CHURCH=0;ELIM CHURCH=0;CHRISTIAN FELLOWSHIP=0;MUSLIM=0;OTHER CHURCHES=0;NO RELIGION=0]"
