"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:andrijevica","andrijevica","Andrijevica",2023,3910,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",3836,98.1074,0,0,,,,343.9897,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:bar","bar","Bar",2023,45812,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",43144,94.1762,1264,2.7591,,,,627.2186,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;no_suppressed_cells_in_this_municipality;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:berane","berane","Berane",2023,29602,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",29089,98.267,158,0.5337,,,,708.3376,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:bijelo_polje","bijelo_polje","Bijelo Polje",2023,38662,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",38253,98.9421,114,0.2949,,,,955.3643,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:budva","budva","Budva",2023,27445,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",25150,91.6378,1452,5.2906,,,,112.8501,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;no_suppressed_cells_in_this_municipality;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:cetinje","cetinje","Cetinje",2023,14494,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",13662,94.2597,591,4.0775,,,,915.3916,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:danilovgrad","danilovgrad","Danilovgrad",2023,18617,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",17860,95.9338,301,1.6168,,,,528.0448,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:herceg_novi","herceg_novi","Herceg Novi",2023,30824,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",28004,90.8513,1341,4.3505,,,,233.7834,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;no_suppressed_cells_in_this_municipality;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:kolasin","kolasin","Kolašin",2023,6700,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",6432,96,117,1.7463,,,,884.9965,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:kotor","kotor","Kotor",2023,22746,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",21051,92.5481,765,3.3632,,,,294.847,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:mojkovac","mojkovac","Mojkovac",2023,6728,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",6561,97.5178,61,0.9067,,,,354.7891,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:niksic","niksic","Nikšić",2023,65705,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",63244,96.2545,1271,1.9344,,,,2022.4628,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:plav","plav","Plav",2023,12983,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",12826,98.7907,0,0,,,,482.8162,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:pljevlja","pljevlja","Pljevlja",2023,24134,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",23479,97.286,147,0.6091,,,,1369.327,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:pluzine","pluzine","Plužine",2023,2177,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",2137,98.1626,14,0.6431,,,,877.9225,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:podgorica","podgorica","Podgorica",2023,208555,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",195138,93.5667,8342,3.9999,,,,1465.0087,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:rozaje","rozaje","Rožaje",2023,23184,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",23093,99.6075,0,0,,,,458.7052,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:savnik","savnik","Šavnik",2023,1569,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",1534,97.7693,15,0.956,,,,529.2573,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;monstat_confidentiality_suppression_z;affiliation_and_no_religion_are_published_cell_lower_bounds;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
"ME","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved","municipality","me-municipality-2003-2011-frame-geoboundaries-adm1-dissolved:tivat","tivat","Tivat",2023,16338,"MONSTAT census population total; percentages use the total census population. This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora.",15077,92.2818,654,4.0029,,,,42.3936,,,"monstat-census-religion-municipality-2003-2023|geoboundaries-mne-adm1-dissolved-21","full_enumeration_census_affiliation;total_population_denominator;population_total_exact;categories_25to21_aggregated_to_historic_parents;no_suppressed_cells_in_this_municipality;This product follows the territorial coverage published by the Statistical Office of Montenegro (MONSTAT). The stable frame is the 21-municipality administrative division in force for the 2003 and 2011 censuses. The 2023 census reports 25 municipalities; the four units created after 2011 are summed back into their historical parents as complete partitions: Petnjica into Berane (created 2013), Gusinje into Plav (2014), and Tuzi (2018) and Zeta (2024) into Podgorica. In 2003 Montenegro was a constituent republic of the State Union of Serbia and Montenegro; the source reports it as Republika Crna Gora."
