"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G2700930",1906,1930,"Meeker, Minnesota","Meeker","Minnesota","270","Meeker","0930",17022,1910,,,,,,,7238,42.5214,1669.96,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901050",1906,1930,"Meigs, Ohio","Meigs","Ohio","390","Meigs","1050",25594,1910,,,,,,,8255,32.2537,1121.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701210",1906,1930,"Meigs, Tennessee","Meigs","Tennessee","470","Meigs","1210",6131,1910,,,,,,,1666,27.1734,561.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600950",1906,1930,"Mellette, South Dakota","Mellette","South Dakota","460","Mellette","0950",1700,1910,,,,,,,0,0,3395.58,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701290",1906,1930,"Menard, Illinois","Menard","Illinois","170","Menard","1290",12796,1910,,,,,,,3651,28.5324,817.03,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803270",1906,1930,"Menard, Texas","Menard","Texas","480","Menard","3270",2707,1910,,,,,,,361,13.3358,2336.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600450",1906,1930,"Mendocino, California","Mendocino","California","060","Mendocino","0450",23929,1910,,,,,,,5328,22.2659,9099.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101650",1906,1930,"Menifee, Kentucky","Menifee","Kentucky","210","Menifee","1650",6153,1910,,,,,,,1126,18.3,533.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601090",1906,1930,"Menominee, Michigan","Menominee","Michigan","260","Menominee","1090",25648,1910,,,,,,,12959,50.5264,2724.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600470",1906,1930,"Merced, California","Merced","California","060","Merced","0470",15148,1910,,,,,,,2298,15.1703,5107.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701310",1906,1930,"Mercer, Illinois","Mercer","Illinois","170","Mercer","1310",19723,1910,,,,,,,7204,36.5259,1472.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101670",1906,1930,"Mercer, Kentucky","Mercer","Kentucky","210","Mercer","1670",14063,1910,,,,,,,7117,50.608,653.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901290",1906,1930,"Mercer, Missouri","Mercer","Missouri","290","Mercer","1290",12335,1910,,,,,,,3883,31.4795,1178.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400210",1906,1930,"Mercer, New Jersey","Mercer","New Jersey","340","Mercer","0210",125657,1910,,,,,,,49650,39.5123,590.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800570",1906,1930,"Mercer, North Dakota","Mercer","North Dakota","380","Mercer","0570",4747,1910,,,,,,,901,18.9804,2881.37,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901070",1906,1930,"Mercer, Ohio","Mercer","Ohio","390","Mercer","1070",27536,1910,,,,,,,13493,49.0013,1226.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200850",1906,1930,"Mercer, Pennsylvania","Mercer","Pennsylvania","420","Mercer","0850",77699,1910,,,,,,,31198,40.1524,1767.92,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400550",1906,1930,"Mercer, West Virginia","Mercer","West Virginia","540","Mercer","0550",38371,1910,,,,,,,7570,19.7284,1089.55,"wave_coverage_differs;period_boundary_vintage_differs"
"G1301990",1906,1930,"Meriwether, Georgia","Meriwether","Georgia","130","Meriwether","1990",25180,1910,,,,,,,10092,40.0794,1309,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101210",1906,1930,"Merrick, Nebraska","Merrick","Nebraska","310","Merrick","1210",10379,1910,,,,,,,2735,26.3513,1281.03,"wave_coverage_differs;period_boundary_vintage_differs"
"G3300130",1906,1930,"Merrimack, New Hampshire","Merrimack","New Hampshire","330","Merrimack","0130",53335,1910,,,,,,,19585,36.7207,2477.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800770",1906,1930,"Mesa, Colorado","Mesa","Colorado","080","Mesa","0770",22197,1910,,,,,,,4757,21.4308,8653.49,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101690",1906,1930,"Metcalfe, Kentucky","Metcalfe","Kentucky","210","Metcalfe","1690",10453,1910,,,,,,,2528,24.1844,759.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801030",1906,1930,"Miami, Indiana","Miami","Indiana","180","Miami","1030",29350,1910,,,,,,,10503,35.7853,977.43,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001210",1906,1930,"Miami, Kansas","Miami","Kansas","200","Miami","1210",20030,1910,,,,,,,5759,28.7519,1528.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901090",1906,1930,"Miami, Ohio","Miami","Ohio","390","Miami","1090",45047,1910,,,,,,,16808,37.3121,1060.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G0900070",1906,1930,"Middlesex, Connecticut","Middlesex","Connecticut","090","Middlesex","0070",45637,1910,,,,,,,19130,41.9177,991.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G2500170",1906,1930,"Middlesex, Massachusetts","Middlesex","Massachusetts","250","Middlesex","0170",669915,1910,,,,,,,295745,44.1466,2194.39,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400230",1906,1930,"Middlesex, New Jersey","Middlesex","New Jersey","340","Middlesex","0230",114426,1910,,,,,,,47408,41.4311,813.78,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101190",1906,1930,"Middlesex, Virginia","Middlesex","Virginia","510","Middlesex","1190",8852,1910,,,,,,,5439,61.4437,340.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601110",1906,1930,"Midland, Michigan","Midland","Michigan","260","Midland","1110",14005,1910,,,,,,,4031,28.7826,1367.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803290",1906,1930,"Midland, Texas","Midland","Texas","480","Midland","3290",3464,1910,,,,,,,1031,29.7633,2336.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200870",1906,1930,"Mifflin, Pennsylvania","Mifflin","Pennsylvania","420","Mifflin","0870",27785,1910,,,,,,,9576,34.4646,1073.92,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803310",1906,1930,"Milam, Texas","Milam","Texas","480","Milam","3310",36780,1910,,,,,,,10802,29.3692,2646.41,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900270",1906,1930,"Millard, Utah","Millard","Utah","490","Millard","0270",6118,1910,,,,,,,3100,50.6702,17684.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700950",1906,1930,"Mille Lacs, Minnesota","Mille Lacs","Minnesota","270","Mille Lacs","0950",10705,1910,,,,,,,2408,22.4942,1765.31,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500910",1906,1930,"Miller, Arkansas","Miller","Arkansas","050","Miller","0910",19555,1910,,,,,,,6495,33.214,1651.46,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302010",1906,1930,"Miller, Georgia","Miller","Georgia","130","Miller","2010",7986,1910,,,,,,,2453,30.7163,734.68,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901310",1906,1930,"Miller, Missouri","Miller","Missouri","290","Miller","1310",16717,1910,,,,,,,5716,34.1927,1553.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901290",1906,1930,"Mills, Iowa","Mills","Iowa","190","Mills","1290",15811,1910,,,,,,,4273,27.0255,1141.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803330",1906,1930,"Mills, Texas","Mills","Texas","480","Mills","3330",9694,1910,,,,,,,2498,25.7685,1941.94,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302015",1906,1930,"Milton, Georgia","Milton","Georgia","130","Milton","2015",7239,1910,,,,,,,2114,29.2029,376.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500790",1906,1930,"Milwaukee, Wisconsin","Milwaukee","Wisconsin","550","Milwaukee","0790",433187,1910,,,,,,,171662,39.6277,628.32,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600970",1906,1930,"Miner, South Dakota","Miner","South Dakota","460","Miner","0970",7661,1910,,,,,,,2131,27.8162,1481.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800790",1906,1930,"Mineral, Colorado","Mineral","Colorado","080","Mineral","0790",1239,1910,,,,,,,328,26.473,2273.43,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400570",1906,1930,"Mineral, West Virginia","Mineral","West Virginia","540","Mineral","0570",16674,1910,,,,,,,4212,25.2609,852.67,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400590",1906,1930,"Mingo, West Virginia","Mingo","West Virginia","540","Mingo","0590",19431,1910,,,,,,,882,4.5391,1097.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G4600990",1906,1930,"Minnehaha, South Dakota","Minnehaha","South Dakota","460","Minnehaha","0990",29631,1910,,,,,,,11024,37.2043,2107.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601130",1906,1930,"Missaukee, Michigan","Missaukee","Michigan","260","Missaukee","1130",10606,1910,,,,,,,2092,19.7247,1486.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500930",1906,1930,"Mississippi, Arkansas","Mississippi","Arkansas","050","Mississippi","0930",30468,1910,,,,,,,6752,22.161,2382.35,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901330",1906,1930,"Mississippi, Missouri","Mississippi","Missouri","290","Mississippi","1330",14557,1910,,,,,,,5320,36.546,1109.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G3000630",1906,1930,"Missoula, Montana","Missoula","Montana","300","Missoula","0630",23596,1910,,,,,,,5347,22.6606,6781.38,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302050",1906,1930,"Mitchell, Georgia","Mitchell","Georgia","130","Mitchell","2050",22114,1910,,,,,,,6223,28.1405,1330.8,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901310",1906,1930,"Mitchell, Iowa","Mitchell","Iowa","190","Mitchell","1310",13435,1910,,,,,,,6533,48.6267,1216.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001230",1906,1930,"Mitchell, Kansas","Mitchell","Kansas","200","Mitchell","1230",14089,1910,,,,,,,4858,34.4808,1862.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701210",1906,1930,"Mitchell, North Carolina","Mitchell","North Carolina","370","Mitchell","1210",17245,1910,,,,,,,5674,32.9023,575.18,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803350",1906,1930,"Mitchell, Texas","Mitchell","Texas","480","Mitchell","3350",8956,1910,,,,,,,1682,18.7807,2372.19,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100970",1906,1930,"Mobile, Alabama","Mobile","Alabama","010","Mobile","0970",80854,1910,,,,,,,46153,57.0819,3243,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600490",1906,1930,"Modoc, California","Modoc","California","060","Modoc","0490",6191,1910,,,,,,,249,4.022,10886.77,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901350",1906,1930,"Moniteau, Missouri","Moniteau","Missouri","290","Moniteau","1350",14375,1910,,,,,,,6094,42.393,1084.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400250",1906,1930,"Monmouth, New Jersey","Monmouth","New Jersey","340","Monmouth","0250",94734,1910,,,,,,,32946,34.7774,1234.79,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600510",1906,1930,"Mono, California","Mono","California","060","Mono","0510",2042,1910,,,,,,,4,0.1959,8111.53,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901330",1906,1930,"Monona, Iowa","Monona","Iowa","190","Monona","1330",16633,1910,,,,,,,4364,26.237,1810.3,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400610",1906,1930,"Monongalia, West Virginia","Monongalia","West Virginia","540","Monongalia","0610",24334,1910,,,,,,,7551,31.0307,947.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G0100990",1906,1930,"Monroe, Alabama","Monroe","Alabama","010","Monroe","0990",27155,1910,,,,,,,9898,36.45,2679.13,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500950",1906,1930,"Monroe, Arkansas","Monroe","Arkansas","050","Monroe","0950",19907,1910,,,,,,,6608,33.1944,1609.16,"wave_coverage_differs;period_boundary_vintage_differs"
"G1200870",1906,1930,"Monroe, Florida","Monroe","Florida","120","Monroe","0870",21563,1910,,,,,,,4506,20.8969,2657.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302070",1906,1930,"Monroe, Georgia","Monroe","Georgia","130","Monroe","2070",20450,1910,,,,,,,8420,41.1736,1030.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701330",1906,1930,"Monroe, Illinois","Monroe","Illinois","170","Monroe","1330",13508,1910,,,,,,,6942,51.3918,1033.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801050",1906,1930,"Monroe, Indiana","Monroe","Indiana","180","Monroe","1050",23426,1910,,,,,,,7076,30.2058,1065.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901350",1906,1930,"Monroe, Iowa","Monroe","Iowa","190","Monroe","1350",25429,1910,,,,,,,6676,26.2535,1124.85,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101710",1906,1930,"Monroe, Kentucky","Monroe","Kentucky","210","Monroe","1710",13663,1910,,,,,,,4908,35.9218,860.15,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601150",1906,1930,"Monroe, Michigan","Monroe","Michigan","260","Monroe","1150",32917,1910,,,,,,,7072,21.4843,1441.79,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800950",1906,1930,"Monroe, Mississippi","Monroe","Mississippi","280","Monroe","0950",35178,1910,,,,,,,14013,39.8346,1999.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901370",1906,1930,"Monroe, Missouri","Monroe","Missouri","290","Monroe","1370",18304,1910,,,,,,,10739,58.6702,1735.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600550",1906,1930,"Monroe, New York","Monroe","New York","360","Monroe","0550",283212,1910,,,,,,,53982,19.0606,1725.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901110",1906,1930,"Monroe, Ohio","Monroe","Ohio","390","Monroe","1110",24244,1910,,,,,,,9670,39.8862,1184.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200890",1906,1930,"Monroe, Pennsylvania","Monroe","Pennsylvania","420","Monroe","0890",22941,1910,,,,,,,7473,32.5749,1598.46,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701230",1906,1930,"Monroe, Tennessee","Monroe","Tennessee","470","Monroe","1230",20716,1910,,,,,,,5629,27.1722,1712.76,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400630",1906,1930,"Monroe, West Virginia","Monroe","West Virginia","540","Monroe","0630",13055,1910,,,,,,,4719,36.1471,1226.72,"wave_coverage_differs;period_boundary_vintage_differs"
"G5500810",1906,1930,"Monroe, Wisconsin","Monroe","Wisconsin","550","Monroe","0810",28881,1910,,,,,,,12062,41.7645,2352.21,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803370",1906,1930,"Montague, Texas","Montague","Texas","480","Montague","3370",25123,1910,,,,,,,6724,26.7643,2430.12,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601170",1906,1930,"Montcalm, Michigan","Montcalm","Michigan","260","Montcalm","1170",32069,1910,,,,,,,8132,25.3578,1866.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G0600530",1906,1930,"Monterey, California","Monterey","California","060","Monterey","0530",24146,1910,,,,,,,4971,20.5873,8585.08,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800830",1906,1930,"Montezuma, Colorado","Montezuma","Colorado","080","Montezuma","0830",5029,1910,,,,,,,518,10.3003,5370.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G0101010",1906,1930,"Montgomery, Alabama","Montgomery","Alabama","010","Montgomery","1010",82178,1910,,,,,,,40867,49.7299,2071.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G0500970",1906,1930,"Montgomery, Arkansas","Montgomery","Arkansas","050","Montgomery","0970",12455,1910,,,,,,,2467,19.8073,2072.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302090",1906,1930,"Montgomery, Georgia","Montgomery","Georgia","130","Montgomery","2090",19638,1910,,,,,,,4438,22.599,633.75,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701350",1906,1930,"Montgomery, Illinois","Montgomery","Illinois","170","Montgomery","1350",35311,1910,,,,,,,12052,34.131,1838.05,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801070",1906,1930,"Montgomery, Indiana","Montgomery","Indiana","180","Montgomery","1070",29296,1910,,,,,,,11498,39.2477,1309.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901370",1906,1930,"Montgomery, Iowa","Montgomery","Iowa","190","Montgomery","1370",16604,1910,,,,,,,6548,39.4363,1100.82,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001250",1906,1930,"Montgomery, Kansas","Montgomery","Kansas","200","Montgomery","1250",49474,1910,,,,,,,10096,20.4067,1687.33,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101730",1906,1930,"Montgomery, Kentucky","Montgomery","Kentucky","210","Montgomery","1730",12868,1910,,,,,,,4455,34.6208,514.81,"wave_coverage_differs;period_boundary_vintage_differs"
"G2400310",1906,1930,"Montgomery, Maryland","Montgomery","Maryland","240","Montgomery","0310",32089,1910,,,,,,,9835,30.6491,1310.89,"wave_coverage_differs;period_boundary_vintage_differs"
"G2800970",1906,1930,"Montgomery, Mississippi","Montgomery","Mississippi","280","Montgomery","0970",17706,1910,,,,,,,7864,44.4143,1056.44,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901390",1906,1930,"Montgomery, Missouri","Montgomery","Missouri","290","Montgomery","1390",15604,1910,,,,,,,6770,43.3863,1399.48,"wave_coverage_differs;period_boundary_vintage_differs"
"G3600570",1906,1930,"Montgomery, New York","Montgomery","New York","360","Montgomery","0570",57567,1910,,,,,,,22550,39.1717,1063.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701230",1906,1930,"Montgomery, North Carolina","Montgomery","North Carolina","370","Montgomery","1230",14967,1910,,,,,,,5311,35.4847,1299.64,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901130",1906,1930,"Montgomery, Ohio","Montgomery","Ohio","390","Montgomery","1130",163763,1910,,,,,,,65811,40.1867,1202.61,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200910",1906,1930,"Montgomery, Pennsylvania","Montgomery","Pennsylvania","420","Montgomery","0910",169590,1910,,,,,,,65632,38.7004,1261.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701250",1906,1930,"Montgomery, Tennessee","Montgomery","Tennessee","470","Montgomery","1250",33672,1910,,,,,,,14975,44.4732,1408.73,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803390",1906,1930,"Montgomery, Texas","Montgomery","Texas","480","Montgomery","3390",15679,1910,,,,,,,4537,28.9368,2789.45,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101210",1906,1930,"Montgomery, Virginia","Montgomery","Virginia","510","Montgomery","1210",17268,1910,,,,,,,7795,45.1413,1020.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601190",1906,1930,"Montmorency, Michigan","Montmorency","Michigan","260","Montmorency","1190",3755,1910,,,,,,,715,19.0413,1457.25,"wave_coverage_differs;period_boundary_vintage_differs"
"G4200930",1906,1930,"Montour, Pennsylvania","Montour","Pennsylvania","420","Montour","0930",14868,1910,,,,,,,6328,42.5612,342.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800850",1906,1930,"Montrose, Colorado","Montrose","Colorado","080","Montrose","0850",10291,1910,,,,,,,774,7.5211,5808.28,"wave_coverage_differs;period_boundary_vintage_differs"
"G4601010",1906,1930,"Moody, South Dakota","Moody","South Dakota","460","Moody","1010",8695,1910,,,,,,,2381,27.3836,1348.88,"wave_coverage_differs;period_boundary_vintage_differs"
"G3701250",1906,1930,"Moore, North Carolina","Moore","North Carolina","370","Moore","1250",17010,1910,,,,,,,11165,65.6379,1827.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701270",1906,1930,"Moore, Tennessee","Moore","Tennessee","470","Moore","1270",4800,1910,,,,,,,2059,42.8958,337.74,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803410",1906,1930,"Moore, Texas","Moore","Texas","480","Moore","3410",561,1910,,,,,,,119,21.2121,2355.91,"wave_coverage_differs;period_boundary_vintage_differs"
"G2200670",1906,1930,"Morehouse, Louisiana","Morehouse","Louisiana","220","Morehouse","0670",18786,1910,,,,,,,6483,34.5097,2085.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G0101030",1906,1930,"Morgan, Alabama","Morgan","Alabama","010","Morgan","1030",33781,1910,,,,,,,11221,33.2169,1551.54,"wave_coverage_differs;period_boundary_vintage_differs"
"G0800870",1906,1930,"Morgan, Colorado","Morgan","Colorado","080","Morgan","0870",9577,1910,,,,,,,1270,13.2609,3350.79,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302110",1906,1930,"Morgan, Georgia","Morgan","Georgia","130","Morgan","2110",19717,1910,,,,,,,7800,39.5598,918.37,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701370",1906,1930,"Morgan, Illinois","Morgan","Illinois","170","Morgan","1370",34420,1910,,,,,,,14733,42.8036,1482.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G1801090",1906,1930,"Morgan, Indiana","Morgan","Indiana","180","Morgan","1090",21182,1910,,,,,,,8346,39.4014,1060.41,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101750",1906,1930,"Morgan, Kentucky","Morgan","Kentucky","210","Morgan","1750",16259,1910,,,,,,,2285,14.0538,993.92,"wave_coverage_differs;period_boundary_vintage_differs"
"G2901410",1906,1930,"Morgan, Missouri","Morgan","Missouri","290","Morgan","1410",12863,1910,,,,,,,3904,30.3506,1589.85,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901150",1906,1930,"Morgan, Ohio","Morgan","Ohio","390","Morgan","1150",16097,1910,,,,,,,5969,37.0814,1092.41,"wave_coverage_differs;period_boundary_vintage_differs"
"G4701290",1906,1930,"Morgan, Tennessee","Morgan","Tennessee","470","Morgan","1290",11458,1910,,,,,,,2003,17.4812,1353.23,"wave_coverage_differs;period_boundary_vintage_differs"
"G4900290",1906,1930,"Morgan, Utah","Morgan","Utah","490","Morgan","0290",2467,1910,,,,,,,1318,53.4252,1581.93,"wave_coverage_differs;period_boundary_vintage_differs"
"G5400650",1906,1930,"Morgan, West Virginia","Morgan","West Virginia","540","Morgan","0650",7848,1910,,,,,,,2261,28.8099,594.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101230",1906,1930,"Morrill, Nebraska","Morrill","Nebraska","310","Morrill","1230",4584,1910,,,,,,,0,0,3703.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001270",1906,1930,"Morris, Kansas","Morris","Kansas","200","Morris","1270",12397,1910,,,,,,,3509,28.3052,1820.47,"wave_coverage_differs;period_boundary_vintage_differs"
"G3400270",1906,1930,"Morris, New Jersey","Morris","New Jersey","340","Morris","0270",74704,1910,,,,,,,26888,35.9927,1246.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803430",1906,1930,"Morris, Texas","Morris","Texas","480","Morris","3430",10439,1910,,,,,,,3368,32.2636,670.03,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700970",1906,1930,"Morrison, Minnesota","Morrison","Minnesota","270","Morrison","0970",24053,1910,,,,,,,11616,48.2934,2987.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901170",1906,1930,"Morrow, Ohio","Morrow","Ohio","390","Morrow","1170",16815,1910,,,,,,,6074,36.1225,1054.7,"wave_coverage_differs;period_boundary_vintage_differs"
"G4100490",1906,1930,"Morrow, Oregon","Morrow","Oregon","410","Morrow","0490",4357,1910,,,,,,,608,13.9546,5305.62,"wave_coverage_differs;period_boundary_vintage_differs"
"G2001290",1906,1930,"Morton, Kansas","Morton","Kansas","200","Morton","1290",1333,1910,,,,,,,28,2.1005,1890.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800590",1906,1930,"Morton, North Dakota","Morton","North Dakota","380","Morton","0590",25289,1910,,,,,,,8567,33.8764,5038.69,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803450",1906,1930,"Motley, Texas","Motley","Texas","480","Motley","3450",2396,1910,,,,,,,206,8.5977,2563.59,"wave_coverage_differs;period_boundary_vintage_differs"
"G1701390",1906,1930,"Moultrie, Illinois","Moultrie","Illinois","170","Moultrie","1390",14630,1910,,,,,,,5461,37.3274,892.17,"wave_coverage_differs;period_boundary_vintage_differs"
"G3800610",1906,1930,"Mountrail, North Dakota","Mountrail","North Dakota","380","Mountrail","0610",8491,1910,,,,,,,0,0,5028.63,"wave_coverage_differs;period_boundary_vintage_differs"
"G2700990",1906,1930,"Mower, Minnesota","Mower","Minnesota","270","Mower","0990",22640,1910,,,,,,,10518,46.4576,1842.95,"wave_coverage_differs;period_boundary_vintage_differs"
"G2101770",1906,1930,"Muhlenberg, Kentucky","Muhlenberg","Kentucky","210","Muhlenberg","1770",28598,1910,,,,,,,7859,27.4809,1241.04,"wave_coverage_differs;period_boundary_vintage_differs"
"G4100510",1906,1930,"Multnomah, Oregon","Multnomah","Oregon","410","Multnomah","0510",226261,1910,,,,,,,41695,18.4278,1205.86,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302130",1906,1930,"Murray, Georgia","Murray","Georgia","130","Murray","2130",9763,1910,,,,,,,1874,19.1949,898.1,"wave_coverage_differs;period_boundary_vintage_differs"
"G2701010",1906,1930,"Murray, Minnesota","Murray","Minnesota","270","Murray","1010",11755,1910,,,,,,,4650,39.5576,1863.5,"wave_coverage_differs;period_boundary_vintage_differs"
"G4000990",1906,1930,"Murray, Oklahoma","Murray","Oklahoma","400","Murray","0990",12744,1910,,,,,,,2661,20.8804,1100.98,"wave_coverage_differs;period_boundary_vintage_differs"
"G1901390",1906,1930,"Muscatine, Iowa","Muscatine","Iowa","190","Muscatine","1390",29505,1910,,,,,,,8190,27.758,1163.24,"wave_coverage_differs;period_boundary_vintage_differs"
"G1302150",1906,1930,"Muscogee, Georgia","Muscogee","Georgia","130","Muscogee","2150",36227,1910,,,,,,,16182,44.6683,572.4,"wave_coverage_differs;period_boundary_vintage_differs"
"G2601210",1906,1930,"Muskegon, Michigan","Muskegon","Michigan","260","Muskegon","1210",40577,1910,,,,,,,10374,25.5662,1366.29,"wave_coverage_differs;period_boundary_vintage_differs"
"G3901190",1906,1930,"Muskingum, Ohio","Muskingum","Ohio","390","Muskingum","1190",57488,1910,,,,,,,22968,39.9527,1741.99,"wave_coverage_differs;period_boundary_vintage_differs"
"G4001010",1906,1930,"Muskogee, Oklahoma","Muskogee","Oklahoma","400","Muskogee","1010",52743,1910,,,,,,,8735,16.5614,2174.84,"wave_coverage_differs;period_boundary_vintage_differs"
"G4803470",1906,1930,"Nacogdoches, Texas","Nacogdoches","Texas","480","Nacogdoches","3470",27406,1910,,,,,,,8493,30.9896,2541.49,"wave_coverage_differs;period_boundary_vintage_differs"
"G3101250",1906,1930,"Nance, Nebraska","Nance","Nebraska","310","Nance","1250",8926,1910,,,,,,,2169,24.2998,1160.9,"wave_coverage_differs;period_boundary_vintage_differs"
"G5101230",1906,1930,"Nansemond, Virginia","Nansemond","Virginia","510","Nansemond","1230",26886,1910,,,,,,,9812,36.4948,1056.03,"wave_coverage_differs;period_boundary_vintage_differs"
