"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G1801010",1850,1850,"Martin, Indiana","Martin","Indiana","180","Martin","1010",5941,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",1050,17.6738,10.0993,1750,,,881.79,"wave_coverage_differs"
"G3701170",1850,1850,"Martin, North Carolina","Martin","North Carolina","370","Martin","1170",8307,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",2700,32.5027,19.2609,6300,,,1195.41,"wave_coverage_differs"
"G1701250",1850,1850,"Mason, Illinois","Mason","Illinois","170","Mason","1250",5921,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",400,6.7556,1.6889,1000,,,1459.36,"wave_coverage_differs"
"G2101610",1850,1850,"Mason, Kentucky","Mason","Kentucky","210","Mason","1610",18344,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",13970,76.1557,19.0798,95650,,,647,"wave_coverage_differs"
"G2601050",1850,1850,"Mason, Michigan","Mason","Michigan","260","Mason","1050",93,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,4293.47,"wave_coverage_differs"
"G5101137",1850,1850,"Mason, Virginia","Mason","Virginia","510","Mason","1137",7539,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",3600,47.7517,15.9172,5900,,,1165.68,"wave_coverage_differs"
"G1701270",1850,1850,"Massac, Illinois","Massac","Illinois","170","Massac","1270",4092,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",410,10.0196,14.6628,50,,,626.32,"wave_coverage_differs"
"G4803210",1850,1850,"Matagorda, Texas","Matagorda","Texas","480","Matagorda","3210",2124,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",800,37.6648,14.1243,9000,,,2958.56,"wave_coverage_differs"
"G5101150",1850,1850,"Matthews, Virginia","Matthews","Virginia","510","Mathews","1150",6714,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",4400,65.5347,13.4048,6800,,,222.83,"wave_coverage_differs"
"G4701190",1850,1850,"Maury, Tennessee","Maury","Tennessee","470","Maury","1190",29520,1850,53,"total number of churches from NHGIS table NT50 (AEX001)",16520,55.9621,17.9539,66550,,,1520.75,"wave_coverage_differs"
"G2101450",1850,1850,"Mccracken, Kentucky","Mccracken","Kentucky","210","McCracken","1450",6067,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",4800,79.1165,24.7239,21100,,,694.6,"wave_coverage_differs"
"G2901190",1850,1850,"Mcdonald, Missouri","Mcdonald","Missouri","290","McDonald","1190",2236,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",850,38.0143,22.3614,425,,,1247.06,"wave_coverage_differs"
"G1701090",1850,1850,"Mcdonough, Illinois","Mcdonough","Illinois","170","McDonough","1090",7616,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",3645,47.8598,17.0693,8500,,,1528.58,"wave_coverage_differs"
"G3701110",1850,1850,"Mcdowell, North Carolina","Mcdowell","North Carolina","370","McDowell","1110",6246,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",3550,56.8364,27.2174,3600,,,1268.06,"wave_coverage_differs"
"G1701110",1850,1850,"Mchenry, Illinois","Mchenry","Illinois","170","McHenry","1110",14978,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",2500,16.6911,6.6765,9250,,,1582.04,"wave_coverage_differs"
"G1301910",1850,1850,"Mcintosh, Georgia","Mcintosh","Georgia","130","McIntosh","1910",6027,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",3350,55.5832,19.9104,12500,,,1791.64,"wave_coverage_differs"
"G4200830",1850,1850,"Mckean, Pennsylvania","Mckean","Pennsylvania","420","McKean","0830",5254,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",1500,28.5497,11.4199,5500,,,2975.13,"wave_coverage_differs"
"G1701130",1850,1850,"Mclean, Illinois","Mclean","Illinois","170","McLean","1130",10163,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",21800,214.5036,10.8236,10300,,,3072.43,"wave_coverage_differs"
"G4701070",1850,1850,"McMinn, Tennessee","Mcminn","Tennessee","470","McMinn","1070",13906,1850,37,"total number of churches from NHGIS table NT50 (AEX001)",6140,44.1536,26.6072,9750,,,1256.74,"wave_coverage_differs"
"G4701090",1850,1850,"McNairy, Tennessee","Mcnairy","Tennessee","470","McNairy","1090",12864,1850,44,"total number of churches from NHGIS table NT50 (AEX001)",11250,87.4534,34.204,6100,,,1784.69,"wave_coverage_differs"
"G2101630",1850,1850,"Meade, Kentucky","Meade","Kentucky","210","Meade","1630",7393,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",3250,43.9605,12.1737,5900,,,839.7,"wave_coverage_differs"
"G3701190",1850,1850,"Mecklenburg, North Carolina","Mecklenburg","North Carolina","370","Mecklenburg","1190",13914,1850,31,"total number of churches from NHGIS table NT50 (AEX001)",15000,107.8051,22.2797,26400,,,1413.92,"wave_coverage_differs"
"G5101170",1850,1850,"Mecklenburg, Virginia","Mecklenburg","Virginia","510","Mecklenburg","1170",20630,1850,30,"total number of churches from NHGIS table NT50 (AEX001)",10405,50.4363,14.5419,13750,,,1759.19,"wave_coverage_differs"
"G3901030",1850,1850,"Medina, Ohio","Medina","Ohio","390","Medina","1030",24441,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",13400,54.8259,17.1842,36505,,,1095.66,"wave_coverage_differs"
"G4803250",1850,1850,"Medina, Texas","Medina","Texas","480","Medina","3250",909,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",500,55.0055,11.0011,5000,,,3059.29,"wave_coverage_differs"
"G3901050",1850,1850,"Meigs, Ohio","Meigs","Ohio","390","Meigs","1050",17971,1850,37,"total number of churches from NHGIS table NT50 (AEX001)",8200,45.6291,20.5887,33300,,,1121.47,"wave_coverage_differs"
"G4701210",1850,1850,"Meigs, Tennessee","Meigs","Tennessee","470","Meigs","1210",4879,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",5700,116.8272,38.9424,,,,554.53,"wave_coverage_differs"
"G1701290",1850,1850,"Menard, Illinois","Menard","Illinois","170","Menard","1290",6349,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",3100,48.8266,20.4757,13100,,,817.03,"wave_coverage_differs"
"G0600450",1850,1850,"Mendocino, California","Mendocino","California","060","Mendocino","0450",55,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,12659,"wave_coverage_differs"
"G1701310",1850,1850,"Mercer, Illinois","Mercer","Illinois","170","Mercer","1310",5246,1850,8,"total number of churches from NHGIS table NT50 (AEX001)",1750,33.3587,15.2497,5300,,,1472.9,"wave_coverage_differs"
"G2101670",1850,1850,"Mercer, Kentucky","Mercer","Kentucky","210","Mercer","1670",14067,1850,23,"total number of churches from NHGIS table NT50 (AEX001)",12250,87.0832,16.3503,59800,,,629.38,"wave_coverage_differs"
"G2901290",1850,1850,"Mercer, Missouri","Mercer","Missouri","290","Mercer","1290",2691,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",800,29.7287,48.3092,450,,,1178.72,"wave_coverage_differs"
"G3400210",1850,1850,"Mercer, New Jersey","Mercer","New Jersey","340","Mercer","0210",27992,1850,39,"total number of churches from NHGIS table NT50 (AEX001)",18600,66.4476,13.9326,251600,,,590.62,"wave_coverage_differs"
"G3901070",1850,1850,"Mercer, Ohio","Mercer","Ohio","390","Mercer","1070",7712,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",3600,46.6805,14.2635,18750,,,1226.16,"wave_coverage_differs"
"G4200850",1850,1850,"Mercer, Pennsylvania","Mercer","Pennsylvania","420","Mercer","0850",33172,1850,64,"total number of churches from NHGIS table NT50 (AEX001)",24475,73.7821,19.2934,60495,,,1767.92,"wave_coverage_differs"
"G5101175",1850,1850,"Mercer, Virginia","Mercer","Virginia","510","Mercer","1175",4222,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1100,26.054,9.4742,350,,,1425.92,"wave_coverage_differs"
"G1301990",1850,1850,"Meriwether, Georgia","Meriwether","Georgia","130","Meriwether","1990",16476,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",7450,45.2173,12.7458,9705,,,1313.22,"wave_coverage_differs"
"G3300130",1850,1850,"Merrimack, New Hampshire","Merrimack","New Hampshire","330","Merrimack","0130",40337,1850,79,"total number of churches from NHGIS table NT50 (AEX001)",31085,77.0632,19.585,188080,,,2318.31,"wave_coverage_differs"
"G1801030",1850,1850,"Miami, Indiana","Miami","Indiana","180","Miami","1030",11304,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",2400,21.2314,11.5004,6100,,,977.43,"wave_coverage_differs"
"G3901090",1850,1850,"Miami, Ohio","Miami","Ohio","390","Miami","1090",24999,1850,43,"total number of churches from NHGIS table NT50 (AEX001)",19350,77.4031,17.2007,91299,,,1060.98,"wave_coverage_differs"
"G2601095",1850,1850,"Michilimackinac, Michigan","Michilimackinac","Michigan","260","Michilimackinac","1095",3598,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",2990,83.1017,44.4691,13200,,,39496.51,"wave_coverage_differs"
"G0900070",1850,1850,"Middlesex, Connecticut","Middlesex","Connecticut","090","Middlesex","0070",27216,1850,65,"total number of churches from NHGIS table NT50 (AEX001)",27800,102.1458,23.883,385073,,,991.48,"wave_coverage_differs"
"G2500170",1850,1850,"Middlesex, Massachusetts","Middlesex","Massachusetts","250","Middlesex","0170",161383,1850,206,"total number of churches from NHGIS table NT50 (AEX001)",105891,65.6147,12.7647,1732147,,,2201.33,"wave_coverage_differs"
"G3400230",1850,1850,"Middlesex, New Jersey","Middlesex","New Jersey","340","Middlesex","0230",28635,1850,47,"total number of churches from NHGIS table NT50 (AEX001)",19782,69.0833,16.4135,205100,,,818.55,"wave_coverage_differs"
"G5101190",1850,1850,"Middlesex, Virginia","Middlesex","Virginia","510","Middlesex","1190",4394,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",3600,81.9299,20.4825,4800,,,340.45,"wave_coverage_differs"
"G2601110",1850,1850,"Midland, Michigan","Midland","Michigan","260","Midland","1110",65,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,4302.33,"wave_coverage_differs"
"G4200870",1850,1850,"Mifflin, Pennsylvania","Mifflin","Pennsylvania","420","Mifflin","0870",14980,1850,31,"total number of churches from NHGIS table NT50 (AEX001)",10500,70.0935,20.6943,46800,,,1073.92,"wave_coverage_differs"
"G4803310",1850,1850,"Milam, Texas","Milam","Texas","480","Milam","3310",2907,1850,3,"total number of churches from NHGIS table NT50 (AEX001)",180,6.192,10.3199,,,,37089.31,"wave_coverage_differs"
"G2901310",1850,1850,"Miller, Missouri","Miller","Missouri","290","Miller","1310",3834,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1488.32,"wave_coverage_differs"
"G5500790",1850,1850,"Milwaukee, Wisconsin","Milwaukee","Wisconsin","550","Milwaukee","0790",31077,1850,38,"total number of churches from NHGIS table NT50 (AEX001)",17326,55.7518,12.2277,96850,,,628.32,"wave_coverage_differs"
"G0500930",1850,1850,"Mississippi, Arkansas","Mississippi","Arkansas","050","Mississippi","0930",2368,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,3173.76,"wave_coverage_differs"
"G2901330",1850,1850,"Mississippi, Missouri","Mississippi","Missouri","290","Mississippi","1330",3123,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1040,33.3013,12.8082,1200,,,1044.44,"wave_coverage_differs"
"G0100970",1850,1850,"Mobile, Alabama","Mobile","Alabama","010","Mobile","0970",27600,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",14900,53.9855,7.2464,491350,,,3231.38,"wave_coverage_differs"
"G2901350",1850,1850,"Moniteau, Missouri","Moniteau","Missouri","290","Moniteau","1350",6004,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",2500,41.6389,14.99,2500,,,1084.81,"wave_coverage_differs"
"G3400250",1850,1850,"Monmouth, New Jersey","Monmouth","New Jersey","340","Monmouth","0250",30313,1850,60,"total number of churches from NHGIS table NT50 (AEX001)",23760,78.3822,19.7935,198800,,,1251.89,"wave_coverage_differs"
"G5101193",1850,1850,"Monongalia, Virginia","Monongalia","Virginia","510","Monongalia","1193",12387,1850,31,"total number of churches from NHGIS table NT50 (AEX001)",12310,99.3784,25.0262,19808,,,947.61,"wave_coverage_differs"
"G0100990",1850,1850,"Monroe, Alabama","Monroe","Alabama","010","Monroe","0990",12013,1850,26,"total number of churches from NHGIS table NT50 (AEX001)",8400,69.9242,21.6432,9805,,,2679.13,"wave_coverage_differs"
"G0500950",1850,1850,"Monroe, Arkansas","Monroe","Arkansas","050","Monroe","0950",2049,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",150,7.3206,9.7609,500,,,3058.67,"wave_coverage_differs"
"G1200870",1850,1850,"Monroe, Florida","Monroe","Florida","120","Monroe","0870",2645,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",1200,45.3686,15.1229,15500,,,16783.3,"wave_coverage_differs"
"G1302070",1850,1850,"Monroe, Georgia","Monroe","Georgia","130","Monroe","2070",16985,1850,36,"total number of churches from NHGIS table NT50 (AEX001)",16600,97.7333,21.1952,6400,,,1255.9,"wave_coverage_differs"
"G1701330",1850,1850,"Monroe, Illinois","Monroe","Illinois","170","Monroe","1330",7679,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",2830,36.8538,20.836,9500,,,1033.82,"wave_coverage_differs"
"G1801050",1850,1850,"Monroe, Indiana","Monroe","Indiana","180","Monroe","1050",11286,1850,24,"total number of churches from NHGIS table NT50 (AEX001)",10500,93.0356,21.2653,18000,,,1065.29,"wave_coverage_differs"
"G1901350",1850,1850,"Monroe, Iowa","Monroe","Iowa","190","Monroe","1350",2884,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",700,24.2718,6.9348,1650,,,1124.85,"wave_coverage_differs"
"G2101710",1850,1850,"Monroe, Kentucky","Monroe","Kentucky","210","Monroe","1710",7756,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",5200,67.0449,19.3399,3225,,,877.86,"wave_coverage_differs"
"G2601150",1850,1850,"Monroe, Michigan","Monroe","Michigan","260","Monroe","1150",14698,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",4000,27.2146,3.4018,36500,,,1441.79,"wave_coverage_differs"
"G2800950",1850,1850,"Monroe, Mississippi","Monroe","Mississippi","280","Monroe","0950",21172,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",7165,33.8419,9.4464,15195,,,2020.55,"wave_coverage_differs"
"G2901370",1850,1850,"Monroe, Missouri","Monroe","Missouri","290","Monroe","1370",10541,1850,25,"total number of churches from NHGIS table NT50 (AEX001)",15100,143.2502,23.7169,7850,,,1735.72,"wave_coverage_differs"
"G3600550",1850,1850,"Monroe, New York","Monroe","New York","360","Monroe","0550",87650,1850,97,"total number of churches from NHGIS table NT50 (AEX001)",50128,57.1911,11.0667,474650,,,1725.7,"wave_coverage_differs"
"G3901110",1850,1850,"Monroe, Ohio","Monroe","Ohio","390","Monroe","1110",28351,1850,72,"total number of churches from NHGIS table NT50 (AEX001)",19841,69.9834,25.3959,25120,,,1505.21,"wave_coverage_differs"
"G4200890",1850,1850,"Monroe, Pennsylvania","Monroe","Pennsylvania","420","Monroe","0890",13270,1850,18,"total number of churches from NHGIS table NT50 (AEX001)",7175,54.0693,13.5644,33350,,,1598.46,"wave_coverage_differs"
"G4701230",1850,1850,"Monroe, Tennessee","Monroe","Tennessee","470","Monroe","1230",11874,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",9300,78.3224,13.4748,10450,,,1843.44,"wave_coverage_differs"
"G5101197",1850,1850,"Monroe (W.Va.), Virginia","Monroe","Virginia","510","Monroe","1197",10204,1850,29,"total number of churches from NHGIS table NT50 (AEX001)",8575,84.0357,28.4202,19425,,,1659.99,"wave_coverage_differs"
"G2601170",1850,1850,"Montcalm, Michigan","Montcalm","Michigan","260","Montcalm","1170",891,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1492.29,"wave_coverage_differs"
"G0600530",1850,1850,"Monterey, California","Monterey","California","060","Monterey","0530",1872,1850,4,"total number of churches from NHGIS table NT50 (AEX001)",600,32.0513,21.3675,65000,,,10015.43,"wave_coverage_differs"
"G0101010",1850,1850,"Montgomery, Alabama","Montgomery","Alabama","010","Montgomery","1010",29711,1850,20,"total number of churches from NHGIS table NT50 (AEX001)",7100,23.8969,6.7315,71850,,,2609.97,"wave_coverage_differs"
"G0500970",1850,1850,"Montgomery, Arkansas","Montgomery","Arkansas","050","Montgomery","0970",1958,1850,5,"total number of churches from NHGIS table NT50 (AEX001)",950,48.5189,25.5363,575,,,4235.18,"wave_coverage_differs"
"G1302090",1850,1850,"Montgomery, Georgia","Montgomery","Georgia","130","Montgomery","2090",2154,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",1605,74.5125,60.3528,530,,,2041.96,"wave_coverage_differs"
"G1701350",1850,1850,"Montgomery, Illinois","Montgomery","Illinois","170","Montgomery","1350",6277,1850,12,"total number of churches from NHGIS table NT50 (AEX001)",4900,78.0628,19.1174,9500,,,1838.05,"wave_coverage_differs"
"G1801070",1850,1850,"Montgomery, Indiana","Montgomery","Indiana","180","Montgomery","1070",18084,1850,48,"total number of churches from NHGIS table NT50 (AEX001)",20450,113.0834,26.5428,30700,,,1309.1,"wave_coverage_differs"
"G2101730",1850,1850,"Montgomery, Kentucky","Montgomery","Kentucky","210","Montgomery","1730",9903,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",7300,73.715,19.1861,17700,,,1329.93,"wave_coverage_differs"
"G2400310",1850,1850,"Montgomery, Maryland","Montgomery","Maryland","240","Montgomery","0310",15860,1850,37,"total number of churches from NHGIS table NT50 (AEX001)",8450,53.2787,23.3291,35350,,,1310.89,"wave_coverage_differs"
"G2901390",1850,1850,"Montgomery, Missouri","Montgomery","Missouri","290","Montgomery","1390",5489,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",2370,43.1773,16.3964,2675,,,1399.48,"wave_coverage_differs"
"G3600570",1850,1850,"Montgomery, New York","Montgomery","New York","360","Montgomery","0570",31992,1850,61,"total number of churches from NHGIS table NT50 (AEX001)",29560,92.3981,19.0673,144000,,,1063.23,"wave_coverage_differs"
"G3701230",1850,1850,"Montgomery, North Carolina","Montgomery","North Carolina","370","Montgomery","1230",6872,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",3600,52.3865,27.6484,2460,,,1299.64,"wave_coverage_differs"
"G3901130",1850,1850,"Montgomery, Ohio","Montgomery","Ohio","390","Montgomery","1130",38218,1850,60,"total number of churches from NHGIS table NT50 (AEX001)",27735,72.5705,15.6994,141450,,,1202.61,"wave_coverage_differs"
"G4200910",1850,1850,"Montgomery, Pennsylvania","Montgomery","Pennsylvania","420","Montgomery","0910",58291,1850,96,"total number of churches from NHGIS table NT50 (AEX001)",43071,73.8896,16.4691,316032,,,1261.69,"wave_coverage_differs"
"G4701250",1850,1850,"Montgomery, Tennessee","Montgomery","Tennessee","470","Montgomery","1250",21045,1850,28,"total number of churches from NHGIS table NT50 (AEX001)",8495,40.3659,13.3048,64750,,,1520.33,"wave_coverage_differs"
"G4803390",1850,1850,"Montgomery, Texas","Montgomery","Texas","480","Montgomery","3390",2384,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",200,8.3893,8.3893,300,,,2981.5,"wave_coverage_differs"
"G5101210",1850,1850,"Montgomery, Virginia","Montgomery","Virginia","510","Montgomery","1210",8359,1850,15,"total number of churches from NHGIS table NT50 (AEX001)",4700,56.2268,17.9447,10970,,,1045.91,"wave_coverage_differs"
"G4200930",1850,1850,"Montour, Pennsylvania","Montour","Pennsylvania","420","Montour","0930",13239,1850,35,"total number of churches from NHGIS table NT50 (AEX001)",15300,115.5676,26.437,43050,,,519.98,"wave_coverage_differs"
"G3701250",1850,1850,"Moore, North Carolina","Moore","North Carolina","370","Moore","1250",9342,1850,24,"total number of churches from NHGIS table NT50 (AEX001)",7400,79.2122,25.6904,5505,,,2219.73,"wave_coverage_differs"
"G2200670",1850,1850,"Morehouse, Louisiana","Morehouse","Louisiana","220","Morehouse","0670",3913,1850,1,"total number of churches from NHGIS table NT50 (AEX001)",300,7.6668,2.5556,1200,,,2533.03,"wave_coverage_differs"
"G0101030",1850,1850,"Morgan, Alabama","Morgan","Alabama","010","Morgan","1030",10125,1850,32,"total number of churches from NHGIS table NT50 (AEX001)",4000,39.5062,31.6049,5990,,,1624.81,"wave_coverage_differs"
"G1302110",1850,1850,"Morgan, Georgia","Morgan","Georgia","130","Morgan","2110",10744,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",9500,88.4214,17.6843,20100,,,918.37,"wave_coverage_differs"
"G1701370",1850,1850,"Morgan, Illinois","Morgan","Illinois","170","Morgan","1370",16064,1850,38,"total number of churches from NHGIS table NT50 (AEX001)",13250,82.4826,23.6554,42200,,,1482.24,"wave_coverage_differs"
"G1801090",1850,1850,"Morgan, Indiana","Morgan","Indiana","180","Morgan","1090",14576,1850,59,"total number of churches from NHGIS table NT50 (AEX001)",19710,135.2223,40.4775,23350,,,1143.06,"wave_coverage_differs"
"G2101750",1850,1850,"Morgan, Kentucky","Morgan","Kentucky","210","Morgan","1750",7620,1850,14,"total number of churches from NHGIS table NT50 (AEX001)",2380,31.2336,18.3727,3000,,,2346.14,"wave_coverage_differs"
"G2901410",1850,1850,"Morgan, Missouri","Morgan","Missouri","290","Morgan","1410",4650,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",1950,41.9355,21.5054,1200,,,1662.63,"wave_coverage_differs"
"G3901150",1850,1850,"Morgan, Ohio","Morgan","Ohio","390","Morgan","1150",28585,1850,72,"total number of churches from NHGIS table NT50 (AEX001)",21250,74.3397,25.188,35300,,,1459.1,"wave_coverage_differs"
"G4701290",1850,1850,"Morgan, Tennessee","Morgan","Tennessee","470","Morgan","1290",3430,1850,2,"total number of churches from NHGIS table NT50 (AEX001)",500,14.5773,5.8309,325,,,2181.03,"wave_coverage_differs"
"G5101215",1850,1850,"Morgan, Virginia","Morgan","Virginia","510","Morgan","1215",3557,1850,11,"total number of churches from NHGIS table NT50 (AEX001)",2150,60.4442,30.9249,7750,,,594.7,"wave_coverage_differs"
"G3400270",1850,1850,"Morris, New Jersey","Morris","New Jersey","340","Morris","0270",30158,1850,42,"total number of churches from NHGIS table NT50 (AEX001)",19985,66.2677,13.9267,191900,,,1246.63,"wave_coverage_differs"
"G3901170",1850,1850,"Morrow, Ohio","Morrow","Ohio","390","Morrow","1170",20280,1850,56,"total number of churches from NHGIS table NT50 (AEX001)",17305,85.3304,27.6134,27450,,,1054.7,"wave_coverage_differs"
"G1701390",1850,1850,"Moultrie, Illinois","Moultrie","Illinois","170","Moultrie","1390",3234,1850,7,"total number of churches from NHGIS table NT50 (AEX001)",2100,64.9351,21.645,3050,,,892.17,"wave_coverage_differs"
"G2101770",1850,1850,"Muhlenberg, Kentucky","Muhlenberg","Kentucky","210","Muhlenberg","1770",9809,1850,37,"total number of churches from NHGIS table NT50 (AEX001)",10600,108.064,37.7205,10600,,,1508.3,"wave_coverage_differs"
"G1302130",1850,1850,"Murray, Georgia","Murray","Georgia","130","Murray","2130",14433,1850,27,"total number of churches from NHGIS table NT50 (AEX001)",8650,59.9321,18.7071,7835,,,1769.52,"wave_coverage_differs"
"G1901390",1850,1850,"Muscatine, Iowa","Muscatine","Iowa","190","Muscatine","1390",5731,1850,9,"total number of churches from NHGIS table NT50 (AEX001)",1515,26.4352,15.7041,10200,,,1163.24,"wave_coverage_differs"
"G1302150",1850,1850,"Muscogee, Georgia","Muscogee","Georgia","130","Muscogee","2150",18578,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",13000,69.9752,3.2296,88000,,,1171.11,"wave_coverage_differs"
"G3901190",1850,1850,"Muskingum, Ohio","Muskingum","Ohio","390","Muskingum","1190",45049,1850,105,"total number of churches from NHGIS table NT50 (AEX001)",43006,95.4649,23.308,172828,,,1741.99,"wave_coverage_differs"
"G4803470",1850,1850,"Nacogdoches, Texas","Nacogdoches","Texas","480","Nacogdoches","3470",5193,1850,16,"total number of churches from NHGIS table NT50 (AEX001)",7885,151.839,30.8107,5050,,,2561.87,"wave_coverage_differs"
"G5101230",1850,1850,"Nansemond, Virginia","Nansemond","Virginia","510","Nansemond","1230",12283,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",5250,42.742,15.4685,15600,,,1061.9,"wave_coverage_differs"
"G2500190",1850,1850,"Nantucket, Massachusetts","Nantucket","Massachusetts","250","Nantucket","0190",8452,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",5021,59.4061,11.8315,58050,,,127.98,"wave_coverage_differs"
"G0600550",1850,1850,"Napa, California","Napa","California","060","Napa","0550",405,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,2245.02,"wave_coverage_differs"
"G3701270",1850,1850,"Nash, North Carolina","Nash","North Carolina","370","Nash","1270",10657,1850,17,"total number of churches from NHGIS table NT50 (AEX001)",5906,55.419,15.952,3525,,,1620.52,"wave_coverage_differs"
"G1200890",1850,1850,"Nassau, Florida","Nassau","Florida","120","Nassau","0890",2164,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,1759.43,"wave_coverage_differs"
"G2200690",1850,1850,"Natchitoches, Louisiana","Natchitoches","Louisiana","220","Natchitoches","0690",14228,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",2925,20.5581,9.1369,20275,,,5760.69,"wave_coverage_differs"
"G4803490",1850,1850,"Navarro, Texas","Navarro","Texas","480","Navarro","3490",2190,1850,0,"total number of churches from NHGIS table NT50 (AEX001)",0,0,0,0,,,11061.77,"wave_coverage_differs"
"G2101790",1850,1850,"Nelson, Kentucky","Nelson","Kentucky","210","Nelson","1790",14789,1850,13,"total number of churches from NHGIS table NT50 (AEX001)",6550,44.2897,8.7903,112700,,,1098.35,"wave_coverage_differs"
"G5101250",1850,1850,"Nelson, Virginia","Nelson","Virginia","510","Nelson","1250",12758,1850,21,"total number of churches from NHGIS table NT50 (AEX001)",6670,52.2809,16.4603,11750,,,1228.45,"wave_coverage_differs"
"G2800990",1850,1850,"Neshoba, Mississippi","Neshoba","Mississippi","280","Neshoba","0990",4728,1850,6,"total number of churches from NHGIS table NT50 (AEX001)",2550,53.934,12.6904,2600,,,1483.08,"wave_coverage_differs"
"G1000030",1850,1850,"New Castle, Delaware","New Castle","Delaware","100","New Castle","0030",42780,1850,73,"total number of churches from NHGIS table NT50 (AEX001)",29616,69.2286,17.064,259650,,,1121.83,"wave_coverage_differs"
"G3701290",1850,1850,"New Hanover, North Carolina","New Hanover","North Carolina","370","New Hanover","1290",17668,1850,19,"total number of churches from NHGIS table NT50 (AEX001)",3900,22.0738,10.7539,3300,,,2966.47,"wave_coverage_differs"
"G0900090",1850,1850,"New Haven, Connecticut","New Haven","Connecticut","090","New Haven","0090",65588,1850,103,"total number of churches from NHGIS table NT50 (AEX001)",54265,82.7362,15.7041,814710,,,1601.53,"wave_coverage_differs"
"G5101270",1850,1850,"New Kent, Virginia","New Kent","Virginia","510","New Kent","1270",6064,1850,10,"total number of churches from NHGIS table NT50 (AEX001)",2300,37.9288,16.4908,7050,,,567.73,"wave_coverage_differs"
"G0900110",1850,1850,"New London, Connecticut","New London","Connecticut","090","New London","0110",51821,1850,102,"total number of churches from NHGIS table NT50 (AEX001)",40126,77.4319,19.6831,531870,,,1688.58,"wave_coverage_differs"
