"gisjoin","year","boundary_year","area_name","source_area_name","state_name","state_code","county_name","county_code","population_total","population_reference_year","church_or_edifice_count","church_count_basis","church_seating_count","church_seating_per_100_population","churches_or_edifices_per_10000_residents","church_property_value","member_count","members_per_100_population","land_area_sq_km","quality_flag"
"G0500890",1890,1890,"Marion, Arkansas","Marion","Arkansas","050","Marion","0890",10390,1890,11,"total church edifices from NHGIS table NT8 (AWF001)",3000,28.8739,10.5871,8240,,,1658.42,"wave_coverage_differs"
"G1200830",1890,1890,"Marion, Florida","Marion","Florida","120","Marion","0830",20796,1890,115,"total church edifices from NHGIS table NT8 (AWF001)",24770,119.1094,55.2991,97339,,,4303.35,"wave_coverage_differs"
"G1301970",1890,1890,"Marion, Georgia","Marion","Georgia","130","Marion","1970",7728,1890,32,"total church edifices from NHGIS table NT8 (AWF001)",9825,127.1351,41.4079,22685,,,949.91,"wave_coverage_differs"
"G1701210",1890,1890,"Marion, Illinois","Marion","Illinois","170","Marion","1210",24341,1890,95,"total church edifices from NHGIS table NT8 (AWF001)",27367,112.4317,39.0288,129450,,,1491.91,"wave_coverage_differs"
"G1800970",1890,1890,"Marion, Indiana","Marion","Indiana","180","Marion","0970",141156,1890,189,"total church edifices from NHGIS table NT8 (AWF001)",72460,51.3333,13.3894,1859800,,,1043.78,"wave_coverage_differs"
"G1901250",1890,1890,"Marion, Iowa","Marion","Iowa","190","Marion","1250",23058,1890,65,"total church edifices from NHGIS table NT8 (AWF001)",17370,75.3318,28.1898,131540,,,1477.6,"wave_coverage_differs"
"G2001150",1890,1890,"Marion, Kansas","Marion","Kansas","200","Marion","1150",20539,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",8625,41.9933,18.5014,90800,,,2470.17,"wave_coverage_differs"
"G2101550",1890,1890,"Marion, Kentucky","Marion","Kentucky","210","Marion","1550",15648,1890,31,"total church edifices from NHGIS table NT8 (AWF001)",10640,67.9959,19.8108,111770,,,898.01,"wave_coverage_differs"
"G2800910",1890,1890,"Marion, Mississippi","Marion","Mississippi","280","Marion","0910",9532,1890,36,"total church edifices from NHGIS table NT8 (AWF001)",7960,83.5082,37.7675,13540,,,2907.55,"wave_coverage_differs"
"G2901270",1890,1890,"Marion, Missouri","Marion","Missouri","290","Marion","1270",26233,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",21495,81.9388,24.0156,301581,,,1150.33,"wave_coverage_differs"
"G3901010",1890,1890,"Marion, Ohio","Marion","Ohio","390","Marion","1010",24727,1890,67,"total church edifices from NHGIS table NT8 (AWF001)",20655,83.5322,27.0959,217700,,,1046.64,"wave_coverage_differs"
"G4100470",1890,1890,"Marion, Oregon","Marion","Oregon","410","Marion","0470",22934,1890,49,"total church edifices from NHGIS table NT8 (AWF001)",13420,58.5157,21.3657,176150,,,3096.28,"wave_coverage_differs"
"G4500670",1890,1890,"Marion, South Carolina","Marion","South Carolina","450","Marion","0670",29976,1890,90,"total church edifices from NHGIS table NT8 (AWF001)",24491,81.702,30.024,77010,,,2332.87,"wave_coverage_differs"
"G4701150",1890,1890,"Marion, Tennessee","Marion","Tennessee","470","Marion","1150",15411,1890,45,"total church edifices from NHGIS table NT8 (AWF001)",12625,81.922,29.1999,49825,,,1326.94,"wave_coverage_differs"
"G4803150",1890,1890,"Marion, Texas","Marion","Texas","480","Marion","3150",10862,1890,51,"total church edifices from NHGIS table NT8 (AWF001)",12435,114.4817,46.9527,55432,,,1088.64,"wave_coverage_differs"
"G5400490",1890,1890,"Marion, West Virginia","Marion","West Virginia","540","Marion","0490",20721,1890,76,"total church edifices from NHGIS table NT8 (AWF001)",20040,96.7135,36.6778,96995,,,806.83,"wave_coverage_differs"
"G0600430",1890,1890,"Mariposa, California","Mariposa","California","060","Mariposa","0430",3787,1890,2,"total church edifices from NHGIS table NT8 (AWF001)",400,10.5625,5.2812,3200,,,3788.69,"wave_coverage_differs"
"G4500690",1890,1890,"Marlboro, South Carolina","Marlboro","South Carolina","450","Marlboro","0690",23500,1890,103,"total church edifices from NHGIS table NT8 (AWF001)",33775,143.7234,43.8298,106840,,,1256.85,"wave_coverage_differs"
"G2601030",1890,1890,"Marquette, Michigan","Marquette","Michigan","260","Marquette","1030",39521,1890,54,"total church edifices from NHGIS table NT8 (AWF001)",18130,45.8743,13.6636,530550,,,6145.52,"wave_coverage_differs"
"G5500770",1890,1890,"Marquette, Wisconsin","Marquette","Wisconsin","550","Marquette","0770",9676,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",5863,60.5932,27.9041,40575,,,1202.54,"wave_coverage_differs"
"G0100950",1890,1890,"Marshall, Alabama","Marshall","Alabama","010","Marshall","0950",18935,1890,67,"total church edifices from NHGIS table NT8 (AWF001)",17990,95.0092,35.3842,23885,,,1614.18,"wave_coverage_differs"
"G1701230",1890,1890,"Marshall, Illinois","Marshall","Illinois","170","Marshall","1230",13653,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",11590,84.8898,27.8327,129850,,,1032.16,"wave_coverage_differs"
"G1800990",1890,1890,"Marshall, Indiana","Marshall","Indiana","180","Marshall","0990",23818,1890,75,"total church edifices from NHGIS table NT8 (AWF001)",23535,98.8118,31.4888,148575,,,1164.83,"wave_coverage_differs"
"G1901270",1890,1890,"Marshall, Iowa","Marshall","Iowa","190","Marshall","1270",25842,1890,62,"total church edifices from NHGIS table NT8 (AWF001)",18297,70.8033,23.992,228160,,,1484.57,"wave_coverage_differs"
"G2001170",1890,1890,"Marshall, Kansas","Marshall","Kansas","200","Marshall","1170",23912,1890,53,"total church edifices from NHGIS table NT8 (AWF001)",12265,51.2922,22.1646,106640,,,2344.23,"wave_coverage_differs"
"G2101570",1890,1890,"Marshall, Kentucky","Marshall","Kentucky","210","Marshall","1570",11287,1890,43,"total church edifices from NHGIS table NT8 (AWF001)",13425,118.9421,38.0969,25025,,,881.18,"wave_coverage_differs"
"G2700890",1890,1890,"Marshall, Minnesota","Marshall","Minnesota","270","Marshall","0890",9130,1890,16,"total church edifices from NHGIS table NT8 (AWF001)",2675,29.299,17.5246,17780,,,4695.4,"wave_coverage_differs"
"G2800930",1890,1890,"Marshall, Mississippi","Marshall","Mississippi","280","Marshall","0930",26043,1890,150,"total church edifices from NHGIS table NT8 (AWF001)",42816,164.405,57.5971,163768,,,1838.04,"wave_coverage_differs"
"G4600910",1890,1890,"Marshall, South Dakota","Marshall","South Dakota","460","Marshall","0910",4544,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",1700,37.412,26.4085,15500,,,2295.31,"wave_coverage_differs"
"G4701170",1890,1890,"Marshall, Tennessee","Marshall","Tennessee","470","Marshall","1170",18906,1890,58,"total church edifices from NHGIS table NT8 (AWF001)",18295,96.7682,30.6781,67335,,,975.84,"wave_coverage_differs"
"G5400510",1890,1890,"Marshall, West Virginia","Marshall","West Virginia","540","Marshall","0510",20735,1890,51,"total church edifices from NHGIS table NT8 (AWF001)",12935,62.3824,24.5961,105350,,,808.48,"wave_coverage_differs"
"G1801010",1890,1890,"Martin, Indiana","Martin","Indiana","180","Martin","1010",13973,1890,33,"total church edifices from NHGIS table NT8 (AWF001)",9125,65.3045,23.617,37750,,,881.79,"wave_coverage_differs"
"G2101590",1890,1890,"Martin, Kentucky","Martin","Kentucky","210","Martin","1590",4209,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2890,68.6624,30.8862,6500,,,597.94,"wave_coverage_differs"
"G2700910",1890,1890,"Martin, Minnesota","Martin","Minnesota","270","Martin","0910",9403,1890,18,"total church edifices from NHGIS table NT8 (AWF001)",3700,39.3491,19.1428,29200,,,1889.6,"wave_coverage_differs"
"G3701170",1890,1890,"Martin, North Carolina","Martin","North Carolina","370","Martin","1170",15221,1890,51,"total church edifices from NHGIS table NT8 (AWF001)",14215,93.3907,33.5063,34890,,,1195.41,"wave_coverage_differs"
"G4600915",1890,1890,"Martin, South Dakota","Martin","South Dakota","460","Martin","0915",7,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2042.94,"wave_coverage_differs"
"G4803170",1890,1890,"Martin, Texas","Martin","Texas","480","Martin","3170",264,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",1000,378.7879,37.8788,5000,,,2371.66,"wave_coverage_differs"
"G1701250",1890,1890,"Mason, Illinois","Mason","Illinois","170","Mason","1250",16067,1890,48,"total church edifices from NHGIS table NT8 (AWF001)",12337,76.7847,29.8749,120620,,,1459.36,"wave_coverage_differs"
"G2101610",1890,1890,"Mason, Kentucky","Mason","Kentucky","210","Mason","1610",20773,1890,66,"total church edifices from NHGIS table NT8 (AWF001)",21931,105.5745,31.772,255050,,,638.76,"wave_coverage_differs"
"G2601050",1890,1890,"Mason, Michigan","Mason","Michigan","260","Mason","1050",16385,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",6295,38.4193,16.4785,64500,,,1321.77,"wave_coverage_differs"
"G4803190",1890,1890,"Mason, Texas","Mason","Texas","480","Mason","3190",5180,1890,19,"total church edifices from NHGIS table NT8 (AWF001)",4425,85.4247,36.6795,24400,,,2414.42,"wave_coverage_differs"
"G5300450",1890,1890,"Mason, Washington","Mason","Washington","530","Mason","0450",2826,1890,2,"total church edifices from NHGIS table NT8 (AWF001)",400,14.1543,7.0771,2200,,,2524.45,"wave_coverage_differs"
"G5400530",1890,1890,"Mason, West Virginia","Mason","West Virginia","540","Mason","0530",22863,1890,72,"total church edifices from NHGIS table NT8 (AWF001)",19466,85.1419,31.4919,90390,,,1151.79,"wave_coverage_differs"
"G1701270",1890,1890,"Massac, Illinois","Massac","Illinois","170","Massac","1270",11313,1890,26,"total church edifices from NHGIS table NT8 (AWF001)",8236,72.8012,22.9824,40065,,,626.32,"wave_coverage_differs"
"G4803210",1890,1890,"Matagorda, Texas","Matagorda","Texas","480","Matagorda","3210",3985,1890,12,"total church edifices from NHGIS table NT8 (AWF001)",2725,68.3814,30.1129,6500,,,2958.56,"wave_coverage_differs"
"G5101150",1890,1890,"Matthews, Virginia","Matthews","Virginia","510","Mathews","1150",7584,1890,14,"total church edifices from NHGIS table NT8 (AWF001)",3550,46.8091,18.4599,13697,,,222.83,"wave_coverage_differs"
"G4701190",1890,1890,"Maury, Tennessee","Maury","Tennessee","470","Maury","1190",38112,1890,126,"total church edifices from NHGIS table NT8 (AWF001)",36046,94.5791,33.0605,246632,,,1590.39,"wave_coverage_differs"
"G4803230",1890,1890,"Maverick, Texas","Maverick","Texas","480","Maverick","3230",3698,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",675,18.2531,8.1125,7950,,,3345.71,"wave_coverage_differs"
"G4600870",1890,1890,"Mccook, South Dakota","Mccook","South Dakota","460","McCook","0870",6448,1890,13,"total church edifices from NHGIS table NT8 (AWF001)",2877,44.6185,20.1613,23450,,,1494.08,"wave_coverage_differs"
"G2101450",1890,1890,"Mccracken, Kentucky","Mccracken","Kentucky","210","McCracken","1450",21051,1890,43,"total church edifices from NHGIS table NT8 (AWF001)",16470,78.2386,20.4266,183500,,,694.6,"wave_coverage_differs"
"G4803070",1890,1890,"Mcculloch, Texas","Mcculloch","Texas","480","McCulloch","3070",3217,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",1000,31.0849,12.4339,5400,,,2780.07,"wave_coverage_differs"
"G2901190",1890,1890,"Mcdonald, Missouri","Mcdonald","Missouri","290","McDonald","1190",11283,1890,24,"total church edifices from NHGIS table NT8 (AWF001)",6450,57.1656,21.2709,11400,,,1397.78,"wave_coverage_differs"
"G1701090",1890,1890,"Mcdonough, Illinois","Mcdonough","Illinois","170","McDonough","1090",27467,1890,87,"total church edifices from NHGIS table NT8 (AWF001)",25620,93.2756,31.6744,175650,,,1528.58,"wave_coverage_differs"
"G3701110",1890,1890,"Mcdowell, North Carolina","Mcdowell","North Carolina","370","McDowell","1110",10939,1890,46,"total church edifices from NHGIS table NT8 (AWF001)",12170,111.2533,42.0514,31160,,,1268.06,"wave_coverage_differs"
"G5400470",1890,1890,"McDowell, West Virginia","Mcdowell","West Virginia","540","McDowell","0470",7300,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1800,24.6575,9.589,4890,,,1385.38,"wave_coverage_differs"
"G1301890",1890,1890,"Mcduffie, Georgia","Mcduffie","Georgia","130","McDuffie","1890",8789,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",8450,96.1429,30.7202,27050,,,690.02,"wave_coverage_differs"
"G1701110",1890,1890,"Mchenry, Illinois","Mchenry","Illinois","170","McHenry","1110",26114,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",16190,61.9974,24.125,247700,,,1582.04,"wave_coverage_differs"
"G3800490",1890,1890,"Mchenry, North Dakota","Mchenry","North Dakota","380","McHenry","0490",1584,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",50,3.1566,6.3131,75,,,3830.39,"wave_coverage_differs"
"G1301910",1890,1890,"Mcintosh, Georgia","Mcintosh","Georgia","130","McIntosh","1910",6470,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",11812,182.5657,58.7326,43800,,,1164.82,"wave_coverage_differs"
"G3800510",1890,1890,"Mcintosh, North Dakota","Mcintosh","North Dakota","380","McIntosh","0510",3248,1890,9,"total church edifices from NHGIS table NT8 (AWF001)",1780,54.803,27.7094,10400,,,2576.3,"wave_coverage_differs"
"G4200830",1890,1890,"Mckean, Pennsylvania","Mckean","Pennsylvania","420","McKean","0830",46863,1890,59,"total church edifices from NHGIS table NT8 (AWF001)",17175,36.6494,12.5899,314600,,,2548.98,"wave_coverage_differs"
"G3800531",1890,1890,"Mckenzie (old), North Dakota","Mckenzie","North Dakota","380","McKenzie (old)","0531",3,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2735.25,"wave_coverage_differs"
"G1701130",1890,1890,"Mclean, Illinois","Mclean","Illinois","170","McLean","1130",63036,1890,157,"total church edifices from NHGIS table NT8 (AWF001)",48430,76.8291,24.9064,707935,,,3072.43,"wave_coverage_differs"
"G2101490",1890,1890,"Mclean, Kentucky","Mclean","Kentucky","210","McLean","1490",9887,1890,46,"total church edifices from NHGIS table NT8 (AWF001)",15900,160.8172,46.5257,69085,,,663.52,"wave_coverage_differs"
"G3800550",1890,1890,"Mclean, North Dakota","Mclean","North Dakota","380","McLean","0550",860,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,1804.25,"wave_coverage_differs"
"G4803090",1890,1890,"Mclennan, Texas","Mclennan","Texas","480","McLennan","3090",39204,1890,109,"total church edifices from NHGIS table NT8 (AWF001)",38115,97.2222,27.8033,340930,,,2745.99,"wave_coverage_differs"
"G2700850",1890,1890,"Mcleod, Minnesota","Mcleod","Minnesota","270","McLeod","0850",17026,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",11055,64.9301,25.8428,111410,,,1309.31,"wave_coverage_differs"
"G4701070",1890,1890,"McMinn, Tennessee","Mcminn","Tennessee","470","McMinn","1070",17890,1890,75,"total church edifices from NHGIS table NT8 (AWF001)",25215,140.9447,41.9229,64500,,,1133.27,"wave_coverage_differs"
"G4803110",1890,1890,"Mcmullen, Texas","Mcmullen","Texas","480","McMullen","3110",1038,1890,2,"total church edifices from NHGIS table NT8 (AWF001)",750,72.2543,19.2678,2300,,,2995.98,"wave_coverage_differs"
"G4701090",1890,1890,"McNairy, Tennessee","Mcnairy","Tennessee","470","McNairy","1090",15510,1890,49,"total church edifices from NHGIS table NT8 (AWF001)",14325,92.3598,31.5925,23985,,,1465.38,"wave_coverage_differs"
"G2001130",1890,1890,"Mcpherson, Kansas","Mcpherson","Kansas","200","McPherson","1130",21614,1890,49,"total church edifices from NHGIS table NT8 (AWF001)",15532,71.8608,22.6705,139605,,,2332.56,"wave_coverage_differs"
"G3101170",1890,1890,"Mcpherson, Nebraska","Mcpherson","Nebraska","310","McPherson","1170",401,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2227.41,"wave_coverage_differs"
"G4600890",1890,1890,"Mcpherson, South Dakota","Mcpherson","South Dakota","460","McPherson","0890",5940,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",1355,22.8114,13.468,9275,,,2982.46,"wave_coverage_differs"
"G2001190",1890,1890,"Meade, Kansas","Meade","Kansas","200","Meade","1190",2542,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1260,49.5673,27.5374,15500,,,2536.49,"wave_coverage_differs"
"G2101630",1890,1890,"Meade, Kentucky","Meade","Kentucky","210","Meade","1630",9484,1890,30,"total church edifices from NHGIS table NT8 (AWF001)",9496,100.1265,31.6322,34275,,,839.7,"wave_coverage_differs"
"G4600930",1890,1890,"Meade, South Dakota","Meade","South Dakota","460","Meade","0930",4640,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",820,17.6724,15.0862,13450,,,3512.46,"wave_coverage_differs"
"G3000590",1890,1890,"Meagher, Montana","Meagher","Montana","300","Meagher","0590",4749,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1210,25.479,12.6342,15300,,,14628.78,"wave_coverage_differs"
"G3701190",1890,1890,"Mecklenburg, North Carolina","Mecklenburg","North Carolina","370","Mecklenburg","1190",42673,1890,129,"total church edifices from NHGIS table NT8 (AWF001)",47955,112.3779,30.2299,327175,,,1413.92,"wave_coverage_differs"
"G5101170",1890,1890,"Mecklenburg, Virginia","Mecklenburg","Virginia","510","Mecklenburg","1170",25359,1890,94,"total church edifices from NHGIS table NT8 (AWF001)",24515,96.6718,37.0677,72935,,,1759.19,"wave_coverage_differs"
"G2601070",1890,1890,"Mecosta, Michigan","Mecosta","Michigan","260","Mecosta","1070",19697,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",10356,52.5765,20.8154,79825,,,1479.46,"wave_coverage_differs"
"G3901030",1890,1890,"Medina, Ohio","Medina","Ohio","390","Medina","1030",21742,1890,72,"total church edifices from NHGIS table NT8 (AWF001)",20960,96.4033,33.1156,239330,,,1095.66,"wave_coverage_differs"
"G4803250",1890,1890,"Medina, Texas","Medina","Texas","480","Medina","3250",5730,1890,14,"total church edifices from NHGIS table NT8 (AWF001)",3500,61.082,24.4328,44800,,,3456.43,"wave_coverage_differs"
"G2700930",1890,1890,"Meeker, Minnesota","Meeker","Minnesota","270","Meeker","0930",15456,1890,42,"total church edifices from NHGIS table NT8 (AWF001)",10290,66.5761,27.1739,95200,,,1669.96,"wave_coverage_differs"
"G3901050",1890,1890,"Meigs, Ohio","Meigs","Ohio","390","Meigs","1050",29813,1890,120,"total church edifices from NHGIS table NT8 (AWF001)",32861,110.2237,40.2509,142530,,,1121.47,"wave_coverage_differs"
"G4701210",1890,1890,"Meigs, Tennessee","Meigs","Tennessee","470","Meigs","1210",6930,1890,33,"total church edifices from NHGIS table NT8 (AWF001)",11400,164.5022,47.619,25800,,,561.48,"wave_coverage_differs"
"G1701290",1890,1890,"Menard, Illinois","Menard","Illinois","170","Menard","1290",13120,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",10455,79.6875,28.9634,110750,,,817.03,"wave_coverage_differs"
"G4803270",1890,1890,"Menard, Texas","Menard","Texas","480","Menard","3270",1215,1890,1,"total church edifices from NHGIS table NT8 (AWF001)",175,14.4033,8.2305,200,,,2336.86,"wave_coverage_differs"
"G0600450",1890,1890,"Mendocino, California","Mendocino","California","060","Mendocino","0450",17612,1890,32,"total church edifices from NHGIS table NT8 (AWF001)",6780,38.4965,18.1694,64450,,,9199.85,"wave_coverage_differs"
"G2101650",1890,1890,"Menifee, Kentucky","Menifee","Kentucky","210","Menifee","1650",4666,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",2025,43.3991,17.1453,5000,,,533.78,"wave_coverage_differs"
"G2601090",1890,1890,"Menominee, Michigan","Menominee","Michigan","260","Menominee","1090",33639,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",12230,36.3566,12.1882,167750,,,3625.49,"wave_coverage_differs"
"G0600470",1890,1890,"Merced, California","Merced","California","060","Merced","0470",8085,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",2325,28.757,9.8949,39500,,,5107.4,"wave_coverage_differs"
"G1701310",1890,1890,"Mercer, Illinois","Mercer","Illinois","170","Mercer","1310",18545,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",17515,94.4459,33.9714,151250,,,1472.9,"wave_coverage_differs"
"G2101670",1890,1890,"Mercer, Kentucky","Mercer","Kentucky","210","Mercer","1670",15034,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",14650,97.4458,29.267,121850,,,653.39,"wave_coverage_differs"
"G2901290",1890,1890,"Mercer, Missouri","Mercer","Missouri","290","Mercer","1290",14581,1890,27,"total church edifices from NHGIS table NT8 (AWF001)",6845,46.9447,18.5172,22650,,,1178.72,"wave_coverage_differs"
"G3400210",1890,1890,"Mercer, New Jersey","Mercer","New Jersey","340","Mercer","0210",79978,1890,95,"total church edifices from NHGIS table NT8 (AWF001)",40730,50.9265,11.8783,1903900,,,590.62,"wave_coverage_differs"
"G3800570",1890,1890,"Mercer, North Dakota","Mercer","North Dakota","380","Mercer","0570",428,1890,,"total church edifices from NHGIS table NT8 (AWF001)",,,,,,,2047.55,"wave_coverage_differs"
"G3901070",1890,1890,"Mercer, Ohio","Mercer","Ohio","390","Mercer","1070",27220,1890,96,"total church edifices from NHGIS table NT8 (AWF001)",27586,101.3446,35.2682,260070,,,1226.16,"wave_coverage_differs"
"G4200850",1890,1890,"Mercer, Pennsylvania","Mercer","Pennsylvania","420","Mercer","0850",55744,1890,143,"total church edifices from NHGIS table NT8 (AWF001)",49485,88.7719,25.653,602750,,,1767.92,"wave_coverage_differs"
"G5400550",1890,1890,"Mercer, West Virginia","Mercer","West Virginia","540","Mercer","0550",16002,1890,41,"total church edifices from NHGIS table NT8 (AWF001)",11235,70.21,25.6218,48600,,,1089.55,"wave_coverage_differs"
"G1301990",1890,1890,"Meriwether, Georgia","Meriwether","Georgia","130","Meriwether","1990",20740,1890,77,"total church edifices from NHGIS table NT8 (AWF001)",27440,132.3047,37.1263,52840,,,1309,"wave_coverage_differs"
"G3101210",1890,1890,"Merrick, Nebraska","Merrick","Nebraska","310","Merrick","1210",8758,1890,23,"total church edifices from NHGIS table NT8 (AWF001)",4435,50.6394,26.2617,36800,,,1281.03,"wave_coverage_differs"
"G3300130",1890,1890,"Merrimack, New Hampshire","Merrimack","New Hampshire","330","Merrimack","0130",49435,1890,106,"total church edifices from NHGIS table NT8 (AWF001)",34850,70.4966,21.4423,810800,,,2477.17,"wave_coverage_differs"
"G0800770",1890,1890,"Mesa, Colorado","Mesa","Colorado","080","Mesa","0770",4260,1890,7,"total church edifices from NHGIS table NT8 (AWF001)",1240,29.108,16.4319,27300,,,8653.49,"wave_coverage_differs"
"G2101690",1890,1890,"Metcalfe, Kentucky","Metcalfe","Kentucky","210","Metcalfe","1690",9871,1890,26,"total church edifices from NHGIS table NT8 (AWF001)",8000,81.0455,26.3398,11700,,,759.93,"wave_coverage_differs"
"G4600955",1890,1890,"Meyer, South Dakota","Meyer","South Dakota","460","Meyer","0955",0,1890,8,"total church edifices from NHGIS table NT8 (AWF001)",575,,,15300,,,4130.31,"wave_coverage_differs"
"G1801030",1890,1890,"Miami, Indiana","Miami","Indiana","180","Miami","1030",25823,1890,77,"total church edifices from NHGIS table NT8 (AWF001)",24911,96.4683,29.8184,191725,,,977.43,"wave_coverage_differs"
"G2001210",1890,1890,"Miami, Kansas","Miami","Kansas","200","Miami","1210",19614,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",11265,57.4335,22.433,77745,,,1528.8,"wave_coverage_differs"
"G3901090",1890,1890,"Miami, Ohio","Miami","Ohio","390","Miami","1090",39754,1890,114,"total church edifices from NHGIS table NT8 (AWF001)",41299,103.8864,28.6764,471050,,,1060.98,"wave_coverage_differs"
"G0900070",1890,1890,"Middlesex, Connecticut","Middlesex","Connecticut","090","Middlesex","0070",39524,1890,84,"total church edifices from NHGIS table NT8 (AWF001)",27111,68.5938,21.2529,855820,,,991.48,"wave_coverage_differs"
"G2500170",1890,1890,"Middlesex, Massachusetts","Middlesex","Massachusetts","250","Middlesex","0170",431167,1890,430,"total church edifices from NHGIS table NT8 (AWF001)",205206,47.5932,9.9729,8171079,,,2194.39,"wave_coverage_differs"
"G3400230",1890,1890,"Middlesex, New Jersey","Middlesex","New Jersey","340","Middlesex","0230",61754,1890,109,"total church edifices from NHGIS table NT8 (AWF001)",40425,65.4613,17.6507,1249950,,,813.78,"wave_coverage_differs"
"G5101190",1890,1890,"Middlesex, Virginia","Middlesex","Virginia","510","Middlesex","1190",7458,1890,16,"total church edifices from NHGIS table NT8 (AWF001)",5375,72.0703,21.4535,23395,,,340.45,"wave_coverage_differs"
"G2601110",1890,1890,"Midland, Michigan","Midland","Michigan","260","Midland","1110",10657,1890,21,"total church edifices from NHGIS table NT8 (AWF001)",4915,46.1199,19.7054,44700,,,1367.69,"wave_coverage_differs"
"G4803290",1890,1890,"Midland, Texas","Midland","Texas","480","Midland","3290",1033,1890,3,"total church edifices from NHGIS table NT8 (AWF001)",850,82.2846,29.0416,6500,,,2336.3,"wave_coverage_differs"
"G4200870",1890,1890,"Mifflin, Pennsylvania","Mifflin","Pennsylvania","420","Mifflin","0870",19996,1890,62,"total church edifices from NHGIS table NT8 (AWF001)",19408,97.0594,31.0062,212950,,,1073.92,"wave_coverage_differs"
"G4803310",1890,1890,"Milam, Texas","Milam","Texas","480","Milam","3310",24773,1890,63,"total church edifices from NHGIS table NT8 (AWF001)",14550,58.7333,25.4309,57005,,,2646.41,"wave_coverage_differs"
"G4950375",1890,1890,"Millard, Utah Territory","Millard","Utah Territory","495","Millard","0375",4033,1890,5,"total church edifices from NHGIS table NT8 (AWF001)",1605,39.7967,12.3977,13500,,,17635.19,"wave_coverage_differs"
"G2700950",1890,1890,"Mille Lacs, Minnesota","Mille Lacs","Minnesota","270","Mille Lacs","0950",2845,1890,6,"total church edifices from NHGIS table NT8 (AWF001)",1190,41.8278,21.0896,9200,,,1765.31,"wave_coverage_differs"
"G0500910",1890,1890,"Miller, Arkansas","Miller","Arkansas","050","Miller","0910",14714,1890,54,"total church edifices from NHGIS table NT8 (AWF001)",15765,107.1429,36.6997,43060,,,1651.46,"wave_coverage_differs"
"G1302010",1890,1890,"Miller, Georgia","Miller","Georgia","130","Miller","2010",4275,1890,18,"total church edifices from NHGIS table NT8 (AWF001)",4625,108.1871,42.1053,7175,,,703.22,"wave_coverage_differs"
"G2901310",1890,1890,"Miller, Missouri","Miller","Missouri","290","Miller","1310",14162,1890,44,"total church edifices from NHGIS table NT8 (AWF001)",14730,104.0107,31.0691,53750,,,1553.91,"wave_coverage_differs"
"G1901290",1890,1890,"Mills, Iowa","Mills","Iowa","190","Mills","1290",14548,1890,38,"total church edifices from NHGIS table NT8 (AWF001)",9750,67.0195,26.1204,108700,,,1141.3,"wave_coverage_differs"
"G4803330",1890,1890,"Mills, Texas","Mills","Texas","480","Mills","3330",5493,1890,4,"total church edifices from NHGIS table NT8 (AWF001)",800,14.564,7.282,4550,,,1941.94,"wave_coverage_differs"
"G1302015",1890,1890,"Milton, Georgia","Milton","Georgia","130","Milton","2015",6208,1890,20,"total church edifices from NHGIS table NT8 (AWF001)",6400,103.0928,32.2165,11060,,,376.19,"wave_coverage_differs"
"G5500790",1890,1890,"Milwaukee, Wisconsin","Milwaukee","Wisconsin","550","Milwaukee","0790",236101,1890,147,"total church edifices from NHGIS table NT8 (AWF001)",69588,29.4738,6.2261,298720,,,628.32,"wave_coverage_differs"
"G4600970",1890,1890,"Miner, South Dakota","Miner","South Dakota","460","Miner","0970",5165,1890,16,"total church edifices from NHGIS table NT8 (AWF001)",2775,53.727,30.9777,24600,,,1481.29,"wave_coverage_differs"
