"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","quality_flag"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:aerodrom","aerodrom","Aerodrom",2021,77735,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",70555,90.7635,1525,1.9618,,,,21.1658,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=57492;Муслимани (ислам)=2184;Католици=455;Христијани=10096;Протестанти=76;Евангелисти=44;Евангелисти-методисти=24;Јеховини сведоци=44;Друго=140;Не е верник (атеист)=1525;Не се изјаснил=303;Непознато=104;Лица за кои податоците се преземени од административни извори=5248"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:lozovo","lozovo","Lozovo",2021,2264,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",2192,96.8198,2,0.0883,,,,166.1457,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=1176;Муслимани (ислам)=236;Католици=1;Христијани=779;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=2;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=70"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:makedonska_kamenica","makedonska_kamenica","Makedonska Kamenica",2021,6439,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",6009,93.3219,7,0.1087,,,,190.2124,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=1742;Муслимани (ислам)=18;Католици=5;Христијани=4238;Протестанти=1;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=4;Друго=1;Не е верник (атеист)=7;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=423"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:makedonski_brod","makedonski_brod","Makedonski Brod",2021,5889,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",5684,96.5189,1,0.017,,,,890.159,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=2880;Муслимани (ислам)=259;Католици=47;Христијани=2497;Протестанти=1;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=1;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=204"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:mavrovo_and_rostusha","mavrovo_and_rostusha","Mavrovo and Rostusha",2021,5042,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",4624,91.7096,9,0.1785,,,,675.5633,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=700;Муслимани (ислам)=3669;Католици=1;Христијани=253;Протестанти=1;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=9;Не се изјаснил=2;Непознато=2;Лица за кои податоците се преземени од административни извори=405"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:mogila","mogila","Mogila",2021,5283,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",5025,95.1164,2,0.0379,,,,255.7795,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=3823;Муслимани (ислам)=336;Католици=50;Христијани=810;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=2;Друго=4;Не е верник (атеист)=2;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=256"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:negotino","negotino","Negotino",2021,18194,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",17124,94.1189,52,0.2858,,,,481.0625,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=7139;Муслимани (ислам)=1105;Католици=26;Христијани=8784;Протестанти=4;Евангелисти=16;Евангелисти-методисти=0;Јеховини сведоци=19;Друго=31;Не е верник (атеист)=52;Не се изјаснил=8;Непознато=12;Лица за кои податоците се преземени од административни извори=998"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:novaci","novaci","Novaci",2021,2648,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",2483,93.7689,5,0.1888,,,,752.9793,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=1748;Муслимани (ислам)=35;Католици=21;Христијани=679;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=5;Не се изјаснил=2;Непознато=4;Лица за кои податоците се преземени од административни извори=154"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:novo_selo","novo_selo","Novo Selo",2021,6972,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",6401,91.8101,4,0.0574,,,,237.7361,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=5421;Муслимани (ислам)=3;Католици=6;Христијани=785;Протестанти=19;Евангелисти=3;Евангелисти-методисти=125;Јеховини сведоци=6;Друго=33;Не е верник (атеист)=4;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=567"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:ohrid","ohrid","Ohrid",2021,51428,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",46959,91.3102,133,0.2586,,,,393.7106,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=34868;Муслимани (ислам)=5908;Католици=113;Христијани=5990;Протестанти=14;Евангелисти=4;Евангелисти-методисти=7;Јеховини сведоци=30;Друго=25;Не е верник (атеист)=133;Не се изјаснил=29;Непознато=18;Лица за кои податоците се преземени од административни извори=4289"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:pehchevo","pehchevo","Pehchevo",2021,3983,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",3813,95.7319,1,0.0251,,,,207.8476,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=2818;Муслимани (ислам)=597;Католици=1;Христијани=393;Протестанти=2;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=2;Друго=0;Не е верник (атеист)=1;Не се изјаснил=0;Непознато=0;Лица за кои податоците се преземени од административни извори=169"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:petrovec","petrovec","Petrovec",2021,9150,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",8543,93.3661,4,0.0437,,,,202.5244,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=3487;Муслимани (ислам)=3588;Католици=5;Христијани=1458;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=5;Друго=0;Не е верник (атеист)=4;Не се изјаснил=1;Непознато=2;Лица за кои податоците се преземени од административни извори=600"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:plasnica","plasnica","Plasnica",2021,4222,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",4124,97.6788,0,0,,,,54.4048,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=9;Муслимани (ислам)=4115;Католици=0;Христијани=0;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=0;Не се изјаснил=0;Непознато=1;Лица за кои податоците се преземени од административни извори=97"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:prilep","prilep","Prilep",2021,69025,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",63868,92.5288,137,0.1985,,,,1198.7721,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=50869;Муслимани (ислам)=5063;Католици=150;Христијани=7550;Протестанти=45;Евангелисти=116;Евангелисти-методисти=15;Јеховини сведоци=29;Друго=31;Не е верник (атеист)=137;Не се изјаснил=32;Непознато=29;Лица за кои податоците се преземени од административни извори=4959"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:probishtip","probishtip","Probishtip",2021,13417,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",12849,95.7666,19,0.1416,,,,325.7947,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=9338;Муслимани (ислам)=57;Католици=9;Христијани=3422;Протестанти=9;Евангелисти=1;Евангелисти-методисти=0;Јеховини сведоци=8;Друго=5;Не е верник (атеист)=19;Не се изјаснил=5;Непознато=1;Лица за кои податоците се преземени од административни извори=543"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:radovish","radovish","Radovish",2021,24122,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",21674,89.8516,6,0.0249,,,,497.1416,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=11008;Муслимани (ислам)=4470;Католици=24;Христијани=6137;Протестанти=2;Евангелисти=2;Евангелисти-методисти=18;Јеховини сведоци=0;Друго=13;Не е верник (атеист)=6;Не се изјаснил=2;Непознато=9;Лица за кои податоците се преземени од административни извори=2431"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:rankovce","rankovce","Rankovce",2021,3465,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",3217,92.8427,0,0,,,,240.0426,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=979;Муслимани (ислам)=52;Католици=1;Христијани=2181;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=4;Друго=0;Не е верник (атеист)=0;Не се изјаснил=1;Непознато=0;Лица за кои податоците се преземени од административни извори=247"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:resen","resen","Resen",2021,14373,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",13632,94.8445,19,0.1322,,,,551.175,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=5085;Муслимани (ислам)=3423;Католици=14;Христијани=5102;Протестанти=2;Евангелисти=1;Евангелисти-методисти=1;Јеховини сведоци=0;Друго=4;Не е верник (атеист)=19;Не се изјаснил=1;Непознато=10;Лица за кои податоците се преземени од административни извори=711"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:rosoman","rosoman","Rosoman",2021,3796,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",3682,96.9968,2,0.0527,,,,133.082,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=826;Муслимани (ислам)=36;Католици=5;Христијани=2815;Протестанти=0;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=0;Не е верник (атеист)=2;Не се изјаснил=3;Непознато=0;Лица за кои податоците се преземени од административни извори=109"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:saraj","saraj","Saraj",2021,38399,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",36948,96.2213,0,0,,,,229.4337,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=853;Муслимани (ислам)=35959;Католици=11;Христијани=117;Протестанти=5;Евангелисти=0;Евангелисти-методисти=0;Јеховини сведоци=0;Друго=3;Не е верник (атеист)=0;Не се изјаснил=0;Непознато=1;Лица за кои податоците се преземени од административни извори=1450"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:shtip","shtip","Shtip",2021,44866,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",40354,89.9434,96,0.214,,,,583.1954,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=26166;Муслимани (ислам)=3798;Католици=71;Христијани=10181;Протестанти=17;Евангелисти=40;Евангелисти-методисти=0;Јеховини сведоци=33;Друго=48;Не е верник (атеист)=96;Не се изјаснил=18;Непознато=13;Лица за кои податоците се преземени од административни извори=4385"
"MK","mk-municipality-2021-ocha-codab-adm2","municipality","mk-municipality-2021-ocha-codab-adm2:shuto_orizari","shuto_orizari","Shuto Orizari",2021,25726,"2021 Census of Population, Households and Dwellings in the Republic of North Macedonia, State Statistical Office, book (English edition), table T-06 'Total resident population by religious affiliation and sex, by municipalities'. The universe is the total resident population (1,836,713), which includes 132,260 persons whose data were taken from administrative sources. The denominator is each municipality's printed population total.",21130,82.1348,42,0.1633,,,,7.4651,,,"mk-census-2021-book-t06-religion-by-municipality|ocha-codab-mkd-adm2-2025","census_affiliation;total_resident_population_universe;single_select_reported_religion;religious_affiliation_percent_is_summed_affiliation_share;no_religion_percent_is_non_believer_atheist_line_only;undeclared_unknown_admin_sources_residuals_in_denominator_neither_slot;administratively_sourced_component_rendered_as_published_never_repaired;shares_need_not_sum_to_100;single_wave_2002_held_frame_break_no_cross_wave_change;sso_copyright_ships_with_attribution_courtesy_ask_recorded;source_categories_verbatim=Православни=701;Муслимани (ислам)=19350;Католици=34;Христијани=533;Протестанти=3;Евангелисти=98;Евангелисти-методисти=0;Јеховини сведоци=342;Друго=69;Не е верник (атеист)=42;Не се изјаснил=51;Непознато=18;Лица за кои податоците се преземени од административни извори=4485"
